name;nationality;position;overall;age;real_team;device
Willem Janssen;Netherlands;CB;74;34;FC Utrecht;2
Gökhan Inler;Switzerland;CDM;73;36;Medipol Basaksehir FK;2
José Alfredo Castillo;Bolivia;ST;61;37;Club Deportivo Oriente Petrolero;2
Jean Beausejour;Chile;LB;72;36;Universidad de Chile;2
Christian Gentner;Germany;CDM|CM|CAM;74;34;1. FC Union Berlin;2
Danny Fox;Scotland;LB|CB;68;34;Wigan Athletic;2
Pirmin Schwegler;Switzerland;CDM|CM;74;33;Western Sydney Wanderers;2
Léo Matos;Brazil;RB|LB|RM;76;34;PAOK;2
Julio Barroso;Argentina;CB;72;35;Colo-Colo;2
Lucas Biglia;Argentina;CDM|CM;79;34;Milan;2
Matías Silvestre;Argentina;CB;70;35;Livorno;2
Steven Taylor;England;CB;71;34;Wellington Phoenix;2
Jonathan Pitroipa;Burkina Faso;CAM|RW;69;34;Paris FC;2
Juan Manuel Olivera;Uruguay;ST;70;38;Club Atlético River Plate;2
Craig Bryson;Scotland;CDM|CM;69;33;Aberdeen;2
Bafétimbi Gomis;France;ST;81;34;Al Hilal;2
Loïc Perrin;France;CB;78;34;AS Saint-Étienne;2
Jurado;Spain;RM|LM|CAM;73;34;Cádiz CF;2
Alaixys Romao;Togo;CDM|CM;76;36;Stade de Reims;2
Gerardo Rodríguez;Mexico;LB;68;35;Puebla;2
Fabio Quagliarella;Italy;ST;81;37;Sampdoria;2
Erwin Hoffer;Austria;ST;65;33;FC Admira Wacker Mödling;2
Martín Cortés;Argentina;CDM|CM;64;37;Curicó Unido;2
Robinson Zapata;Colombia;GK;67;41;Jaguares Fútbol Club;2
Clayton Donaldson;Jamaica;ST;63;36;Bradford City;2
Oriol Riera;Spain;ST;67;34;CF Fuenlabrada;2
Andrés Pérez;Colombia;CDM|CM;67;39;Independiente Santa Fe;2
Scott Wiseman;Gibraltar;RWB|RB|RW;62;34;Salford City;2
Élton;Brazil;RM|CAM|RW;69;34;Al Wehda;2
Ben Watson;England;CDM|CM;70;35;Nottingham Forest;2
Tom Soares;England;CB|CDM|CM;61;34;Stevenage;2
David Abraham;Argentina;CB;77;34;Eintracht Frankfurt;2
Jérémy Ménez;France;CAM|CF|LW;70;33;Paris FC;2
Hatem Ben Arfa;France;ST|CAM;79;33;R. Valladolid CF;2
Sebastián Viera;Uruguay;GK;73;37;Junior FC;2
Luca Pagliarulo;Italy;CB;65;36;Trapani;2
Javi García;Spain;CB|CDM|CM;77;33;Real Betis;2
Conrad Logan;Republic of Ireland;GK;62;34;Forest Green Rovers;2
Valon Behrami;Switzerland;CDM|CM;75;35;Genoa;2
Niklas Hoheneder;Austria;CB;64;33;Chemnitzer FC;2
Florian Klein;Austria;RWB|RB|RM|RW;68;33;FK Austria Wien;2
Borja Valero;Spain;CDM|CAM;78;35;Inter;2
Zapater;Spain;CDM|CM;67;35;R. Zaragoza;2
David Ousted;Denmark;GK;67;35;Hammarby IF;2
Luke Chambers;England;CB;67;34;Ipswich Town;2
Barry Fuller;England;RB;64;35;Gillingham;2
Llorente;Spain;ST;76;35;Napoli;2
Sinan Bolat;Turkey;GK;75;31;Royal Antwerp FC;2
Faris Haroun;Belgium;CDM;74;34;Royal Antwerp FC;2
Alexander Baumjohann;Germany;CAM;70;33;Sydney FC;2
Mousa Dembélé;Belgium;CDM|CM|CAM;80;33;Guangzhou R&F FC;2
Radoslaw Cierzniak;Poland;GK;66;37;Legia Warszawa;2
Adrian Mierzejewski;Poland;RM|CM|CAM;76;33;Chongqing Dangdai Lifan FC SWM Team;2
Daniele Padelli;Italy;GK;74;34;Inter;2
Remko Pasveer;Netherlands;GK;73;36;Vitesse;2
Karim El Ahmadi;Morocco;CDM|CM;74;35;Al Ittihad;2
João Moutinho;Portugal;CM;84;33;Wolverhampton Wanderers;2
Vedad Ibiševic;Bosnia & Herzegovina;ST;76;35;Hertha BSC;2
Kazuhiko Chiba;Japan;CB;62;35;Nagoya Grampus;2
Michael Jakobsen;Denmark;CB;66;34;Adelaide United;2
Giuseppe Rossi;Italy;ST;74;33;Real Salt Lake;2
Scott Cuthbert;Scotland;CB;66;33;Stevenage;2
Samir Handanovic;Slovenia;GK;88;36;Inter;2
Ugur Uçar;Turkey;RB|LB;67;33;Medipol Basaksehir FK;2
Cesc Fàbregas;Spain;CDM|CM|CAM;78;33;AS Monaco Football Club SA;2
Mat Sadler;England;CB;64;35;Walsall;2
Neil Kilkenny;Australia;CDM|CM;68;34;Perth Glory;2
Colin Doyle;Republic of Ireland;GK;65;35;Heart of Midlothian;2
Paul Gallagher;Scotland;CDM|CM;71;35;Preston North End;2
Marcos Angeleri;Argentina;RB|CB;71;37;Argentinos Juniors;2
Mauricio Caranta;Argentina;GK;67;41;Club Atlético Talleres;2
James Perch;England;RB|CDM|CM;63;34;Scunthorpe United;2
Billy Sharp;England;ST;73;34;Sheffield United;2
Nereo Champagne;Argentina;GK;69;35;R. Oviedo;2
Rolando;Portugal;CB;74;34;SC Braga;2
Michael Tørnes;Denmark;GK;62;34;Brøndby IF;2
Alan McCormack;Republic of Ireland;CDM|CM;66;36;Northampton Town;2
Ben Foster;England;GK;80;37;Watford;2
Guillaume Gillet;Belgium;CDM|CM;71;36;Racing Club de Lens;2
Michael McGovern;Northern Ireland;GK;67;36;Norwich City;2
Steven Naismith;Scotland;ST|LM|CAM;72;33;Heart of Midlothian;2
Liam Fontaine;England;CB;63;34;Ross County FC;2
Phil Bardsley;Scotland;RB;72;35;Burnley;2
Tom Heaton;England;GK;78;34;Aston Villa;2
Jonathan Orozco;Mexico;GK;77;34;Santos Laguna;2
Glenn Whelan;Republic of Ireland;CDM|CM;69;36;Fleetwood Town;2
Danny Graham;England;ST;68;34;Blackburn Rovers;2
Simon Cox;Republic of Ireland;ST|CAM;65;33;Western Sydney Wanderers;2
Luke Varney;England;ST;65;37;Cheltenham Town;2
James Vaughan;England;ST;66;32;Tranmere Rovers;2
Lee Frecklington;Republic of Ireland;CM;64;34;Lincoln City;2
David Limbersky;Czech Republic;RB|LB|CB;73;36;Viktoria Plzen;2
Andrea Consigli;Italy;GK;81;33;Sassuolo;2
Tony Craig;England;CB;65;35;Bristol Rovers;2
Kasper Schmeichel;Denmark;GK;83;33;Leicester City;2
John Ruddy;England;GK;70;33;Wolverhampton Wanderers;2
Jamie Young;England;GK;68;34;Brisbane Roar;2
Jonny Hayes;Republic of Ireland;LB|LWB|LM|LW;71;33;Celtic;2
Grant Leadbitter;England;CDM|CM;67;34;Sunderland;2
Daniel Congré;France;CB;75;35;Montpellier Hérault SC;2
Behrang Safari;Sweden;LB|CB;68;35;Malmö FF;2
Omar Arellano;Mexico;ST|CAM;66;33;Gallos Blancos de Querétaro;2
Stéphane Sessègnon;Benin;CM|CAM;75;36;Gençlerbirligi SK;2
Steve Mandanda;France;GK;83;35;Olympique de Marseille;2
Ryan Harley;England;LM|CM;60;35;Milton Keynes Dons;2
Joe Walsh;Wales;CB;66;28;Milton Keynes Dons;2
Curtis Davies;England;CB;72;35;Derby County;2
Michael Rose;England;CDM|CM;60;38;Macclesfield Town;2
Simeon Jackson;Canada;ST;63;33;Stevenage;2
Sergio;Spain;GK;74;33;RC Celta;2
Ashley Williams;Wales;CB;70;35;Bristol City;2
Adam Le Fondre;England;ST;71;33;Sydney FC;2
Eduardo;Portugal;GK;72;37;SC Braga;2
Michele Troiano;Italy;CM;67;35;Ascoli;2
Alessandro Diamanti;Italy;CAM|CF;76;37;Western United FC;2
Themistoklis Tzimopoulos;New Zealand;CB;67;34;Korona Kielce;2
Charles;Brazil;ST;78;36;SD Eibar;2
Thiago Silva;Brazil;CB;87;35;Paris Saint-Germain;2
Michal Papadopulos;Czech Republic;ST;63;35;Korona Kielce;2
Graziano Pellè;Italy;ST;77;35;Shandong Luneng TaiShan FC;2
Sebastian Larsson;Sweden;CDM|CM;74;35;AIK;2
Nedum Onuoha;England;CB;70;33;Real Salt Lake;2
Bradley Wright-Phillips;England;ST;74;35;LAFC;2
Gary Cahill;England;CB;78;34;Crystal Palace;2
Pita;Spain;CB|CDM|CM;71;35;CD Lugo;2
Xisco;Spain;ST;72;34;Club Atlético Peñarol;2
Johan Dahlin;Sweden;GK;72;33;Malmö FF;2
Brad Guzan;United States;GK;72;35;Atlanta United;2
Drew Moor;United States;CB;68;36;Colorado Rapids;2
Chris Wondolowski;United States;ST;69;37;San Jose Earthquakes;2
Jeff Larentowicz;United States;CDM|CM;68;36;Atlanta United;2
Tim Hoogland;Germany;CB|CDM;70;35;Melbourne Victory;2
Jonas Brix-Damborg;Denmark;CDM|CM;68;34;Hobro IK;2
Lee Wallace;Scotland;LB;68;32;Queens Park Rangers;2
Steven Fletcher;Scotland;ST;71;33;Sheffield Wednesday;2
Lukasz Fabianski;Poland;GK;81;35;West Ham United;2
Adam Federici;Australia;GK;70;35;Stoke City;2
Joel Lynch;Wales;CB;68;32;Sunderland;2
Tim Sparv;Finland;CDM|CM;69;33;FC Midtjylland;2
Theo Walcott;England;RM;76;31;Everton;2
Lior Refaelov;Israel;CM|CAM;74;34;Royal Antwerp FC;2
Stéphane M'Bia;Cameroon;CB|CDM;73;34;Shanghai Greenland Shenhua FC;2
Cyril Théréau;France;CF|LW;71;37;Fiorentina;2
Jakub Blaszczykowski;Poland;RM;74;34;Wisla Kraków;2
Javier Acuña;Paraguay;ST|RM;68;32;Albacete BP;2
Stefan Radu;Romania;CB;80;33;Lazio;2
Karim Benzema;France;ST|CF;88;32;Real Madrid;2
Craig Davies;Wales;ST;62;34;Mansfield Town;2
Joe Ledley;Wales;CDM;69;33;Newcastle Jets;2
Cameron Jerome;England;ST;70;33;Göztepe SK;2
Jack Hobbs;England;CB;66;31;Bolton Wanderers;2
Laurent Koscielny;France;CB;81;34;FC Girondins de Bordeaux;2
Olivier Veigneau;France;LB;70;35;Kasimpasa SK;2
Samir Nasri;France;CM|CAM|LW;74;33;RSC Anderlecht;2
Itumeleng Khune;South Africa;GK;74;33;Kaizer Chiefs;2
Razak Boukari;Togo;ST|CAM;65;33;La Berrichonne de Châteauroux;2
Stephen Ward;Republic of Ireland;LB;68;34;Stoke City;2
Claudiu Ke?erü;Romania;ST;74;33;Free Agents;2
Gary Dicker;Republic of Ireland;CB|CDM|CM;71;33;Kilmarnock;2
Jason Demetriou;Cyprus;RWB|RB|CM|RW;65;32;Southend United;2
Mariano Julio Izco;Argentina;CDM|CM;68;37;Castellammare di Stabia;2
Nicolás Navarro;Argentina;GK;71;35;San Lorenzo de Almagro;2
Josh Lillis;England;GK;64;33;Rochdale;2
Billy Clarke;Republic of Ireland;ST|CAM|CF;64;32;Grimsby Town;2
Luis Miguel Escalada;Argentina;ST|CF;64;34;Sociedad Deportiva Aucas;2
Fernando Gago;Argentina;CB|CDM|CM;74;34;Vélez Sarsfield;2
Óscar Scarione;Argentina;CAM;69;35;MKE Ankaragücü;2
Ismael Sosa;Argentina;RM|LM|RW;73;33;Club León;2
Gustavo Cabral;Argentina;CB;75;34;Pachuca;2
Marco Ruben;Argentina;ST;74;33;Rosario Central;2
Adam Larsen Kwarasey;Ghana;GK;66;32;Vålerenga Fotball;2
Brad Jones;Australia;GK;72;38;Al Nassr;2
David Wheater;England;CB;66;33;Oldham Athletic;2
Jakub Tosik;Poland;RB|CDM;63;33;Zaglebie Lubin;2
Cássio;Brazil;GK;75;39;Al Taawoun;2
Jorge Ortiz;Argentina;CDM|CM;63;36;Club Atlético Tigre;2
Leonardo Ulloa;Argentina;ST;72;34;Rayo Vallecano;2
Yang Sang Min;Korea Republic;LB|CB;65;36;Suwon Samsung Bluewings;2
Kwak Tae Hwi;Korea Republic;CB;61;39;Gyeongnam FC;2
Park Chu Young;Korea Republic;ST|RW;71;35;FC Seoul;2
Yang Dong Hyen;Korea Republic;ST|RW;67;34;Seongnam FC;2
Oh Beom Seok;Korea Republic;CB|CM;68;36;Gangwon FC;2
Danilo;Brazil;CB;76;36;Bologna;2
Bebé;Portugal;RM|LM;72;30;Rayo Vallecano;2
Fatih Öztürk;Turkey;GK;68;33;Kasimpasa SK;2
Colin Kazim-Richards;Turkey;ST;68;33;Pachuca;2
Chris Neal;England;GK;61;34;Salford City;2
Derrick Etienne Jr.;Haiti;ST|RM|LM;65;23;Columbus Crew SC;2
Molinero;Spain;RB|LB|CB;70;35;R. Sporting;2
Martin Škrtel;Slovakia;CB;79;35;Medipol Basaksehir FK;2
Magnus Andersen;Norway;RWB|RM|CM|RW;63;34;Tromsø IL;2
Trevor Carson;Northern Ireland;GK;69;32;Motherwell;2
Marc Pugh;England;LM|CAM;69;33;Queens Park Rangers;2
Nicky Adams;Wales;RWB|LWB|RM|RW|LW;66;33;Northampton Town;2
Kyle Lafferty;Northern Ireland;ST;69;32;Sunderland;2
Chris McCann;Republic of Ireland;LB|CM;64;33;Oldham Athletic;2
Neil Danns;Guyana;CM;61;37;Tranmere Rovers;2
Kári Árnason;Iceland;CB;69;37;Free Agents;2
Darius Charles;England;CB;66;32;Wycombe Wanderers;2
Steffen Hagen;Norway;CB;69;34;Odds BK;2
Fredrik Nordkvelle;Norway;CM;66;34;Odds BK;2
Falcao;Colombia;ST;82;34;Galatasaray SK;2
Gonzalo Castro;Germany;LB|CM;75;33;VfB Stuttgart;2
Oscar Ustari;Argentina;GK;68;34;Pachuca;2
Dominik Stroh-Engel;Germany;ST;65;34;SpVgg Unterhaching;2
Oliver Fink;Germany;CM|CAM;72;38;Fortuna Düsseldorf;2
Manuel Neuer;Germany;GK;89;34;FC Bayern München;2
Denni Avdic;Sweden;ST|CM;62;31;AFC Eskilstuna;2
Shaun Whalley;England;ST|RM;66;32;Shrewsbury;2
Jorge Torres Nilo;Mexico;LB|CB;71;32;Tigres U.A.N.L.;2
Adrián Aldrete;Mexico;LB;70;32;Cruz Azul;2
Kirill Nababkin;Russia;RB|LB|CB;72;33;PFC CSKA Moscow;2
Stéphane Ruffier;France;GK;82;33;AS Saint-Étienne;2
Magnus Troest;Denmark;CB;69;33;Castellammare di Stabia;2
Facundo Martínez;Argentina;LM;65;35;C.D. Universidad Católica del Ecuador;2
Gonzalo Higuaín;Argentina;ST;85;32;Juventus;2
Nicolás Domingo;Argentina;CB|CDM|CM;74;35;Club Olimpia;2
Federico Higuaín;Argentina;CAM;74;35;D.C. United;2
Matthew Connolly;England;RB|CB;63;32;Cardiff City;2
Adem Büyük;Turkey;ST|LM;73;32;Galatasaray SK;2
Semih Kaya;Turkey;CB;71;29;Sparta Praha;2
Chris Maguire;Scotland;CAM|RW;67;31;Sunderland;2
Antonio Valencia;Ecuador;RB|CDM;77;34;LDU Quito;2
Matt Done;England;LB|RM|LM;65;32;Rochdale;2
Joey O'Brien;Republic of Ireland;RB|LB|CB;61;34;Shamrock Rovers;2
Anthony Grant;England;CDM|CM;66;33;Swindon Town;2
Rob Elliot;Republic of Ireland;GK;69;34;Newcastle United;2
Yannick Cahuzac;France;CDM|CM;70;35;Racing Club de Lens;2
Jérémy Sorbon;France;CB;70;36;En Avant Guingamp;2
Yohan Cabaye;France;CM;76;34;AS Saint-Étienne;2
Hugo Lloris;France;GK;87;33;Tottenham Hotspur;2
Marcelo Grohe;Brazil;GK;75;33;Al Ittihad;2
Issiar Dia;Senegal;RM|CAM|RW;66;33;Yeni Malatyaspor;2
Henok Goitom;Eritrea;ST;71;35;AIK;2
Salvatore Bocchetti;Italy;CB;74;33;Hellas Verona;2
Adriano Mezavilla;Brazil;CB|CDM|CM;67;37;Castellammare di Stabia;2
Francesco Stanco;Italy;ST;66;33;Cittadella;2
Carmona;Spain;RM|LM;70;33;R. Sporting;2
Raffaele Schiavi;Italy;CB;66;34;Cosenza;2
Salvatore Sirigu;Italy;GK;84;33;Torino;2
Jardel;Brazil;CB;76;34;SL Benfica;2
David Silva;Spain;CM|CAM;87;34;Manchester City;2
Hugo Rodallega;Colombia;ST;74;35;Denizlispor;2
Aldo Ramírez;Colombia;CM|CAM;70;39;Rionegro Águilas;2
Alberto Rodríguez;Peru;CB;70;36;Club Alianza Lima;2
Patrick Bürger;Austria;ST;65;33;SV Mattersburg;2
Ron Vlaar;Netherlands;CB;74;35;AZ;2
Markus Karl;Germany;CB|CDM;68;34;SV Sandhausen;2
Miranda;Brazil;CB;82;35;Jiangsu Suning FC;2
Zeca;Greece;CM;75;31;FC København;2
Imad Khalili;Palestine;ST|RM|CAM;67;33;Hammarby IF;2
Zdravko Kuzmanovic;Serbia;CDM|CM;69;32;FC Basel 1893;2
Ivan Rakitic;Croatia;CM;85;32;FC Barcelona;2
Danijel Milicevic;Bosnia & Herzegovina;CM|CAM|CF;70;34;KAS Eupen;2
Mohammed Al Shalhoub;Saudi Arabia;CAM;65;39;Al Hilal;2
Goran Karanovic;Switzerland;ST;65;32;Sepsi OSK Sfântu Gheorghe;2
Omar Ramos;Spain;RM|LM;70;32;SD Ponferradina;2
Sami Allagui;Tunisia;ST|CAM;69;34;Royal Excel Mouscron;2
Rémy Riou;France;GK;70;32;Stade Malherbe Caen;2
Ovidiu Hoban;Romania;CDM;66;37;CFR Cluj;2
Elliot Grandin;France;CM|CAM|RW;63;32;Grimsby Town;2
Luke Freeman;England;LM|CAM;73;28;Sheffield United;2
Ikechi Anya;Scotland;LB|RM;67;32;Derby County;2
Leao Butrón;Peru;GK;64;43;Club Alianza Lima;2
Lee Martin;England;ST|CAM;64;33;Exeter City;2
Andrea Masiello;Italy;CB;76;34;Genoa;2
Jordens Peters;Netherlands;CB;68;33;Willem II;2
Kenneth Vermeer;Netherlands;GK;76;34;LAFC;2
Renato Augusto;Brazil;LM|CM|CAM;82;32;Beijing Sinobo Guoan FC;2
Ángel Reyna;Mexico;ST|CAM;66;35;Tiburones Rojos de Veracruz;2
Scott Sinclair;England;LM;72;31;Preston North End;2
Shane Long;Republic of Ireland;ST;73;33;Southampton;2
Tarik Elyounoussi;Norway;ST|CM;72;32;Shonan Bellmare;2
Andreas Ulmer;Austria;LB|LWB|LM|LW;75;34;FC Red Bull Salzburg;2
Siegfried Rasswalder;Austria;LB;64;33;TSV Hartberg;2
Michael Madl;Austria;CB;69;32;FK Austria Wien;2
Markus Suttner;Austria;LB|LWB|LM|LW;72;33;Fortuna Düsseldorf;2
Sergio Floccari;Italy;ST;72;38;SPAL;2
Alan Sheehan;Republic of Ireland;CB;63;33;Lincoln City;2
Jasmin Fejzic;Bosnia & Herzegovina;GK;68;34;Eintracht Braunschweig;2
Edgar Hernández;Mexico;GK;64;37;Club Atlas;2
Carlos Vela;Mexico;CAM|RW|LW;83;31;LAFC;2
Barragán;Spain;RWB|RB|RM|RW;73;33;Real Betis;2
Michael McGlinchey;New Zealand;CM|CAM;60;33;Central Coast Mariners;2
Michael Gardyne;Scotland;RM|LM;64;34;Ross County FC;2
Michael O'Connor;Northern Ireland;CM;65;32;Salford City;2
Rostyn Griffiths;Australia;CB|CDM|CM;65;32;Melbourne City;2
Eddie Nolan;Republic of Ireland;CB;63;31;Crewe Alexandra;2
Joel Byrom;England;CDM|CM;62;33;Stevenage;2
Frank Fielding;England;GK;69;32;Millwall;2
Joe Garner;England;ST;69;32;Wigan Athletic;2
Jaroslaw Fojut;Poland;CB;65;32;Wisla Plock;2
Mark Hughes;England;CB;65;33;Accrington Stanley;2
Adam Hammill;England;ST|RM|LM;64;32;Scunthorpe United;2
Danny Guthrie;England;CDM|CM;64;33;Walsall;2
Lee Peltier;England;RB;68;33;West Bromwich Albion;2
Calum Woods;England;RB|CB;62;33;Tranmere Rovers;2
Fraizer Campbell;England;ST;69;32;Huddersfield Town;2
Jonny Evans;Northern Ireland;CB;80;32;Leicester City;2
Darron Gibson;Republic of Ireland;CDM|CM;67;32;Salford City;2
David Gray;Scotland;RB;67;32;Hibernian;2
Kieran Lee;England;CM;69;32;Sheffield Wednesday;2
Danny Rose;England;LB|LWB|LW;78;30;Newcastle United;2
Ryan Shawcross;England;CB;72;32;Stoke City;2
Danny Simpson;England;RB;70;33;Huddersfield Town;2
Lee Cattermole;England;CDM|CM;69;32;VVV-Venlo;2
Jonathan Grounds;England;LB|LWB|LW;65;32;Birmingham City;2
Peter Hartley;England;CB;67;32;Motherwell;2
Charlie Daniels;England;LB;72;33;AFC Bournemouth;2
Jacques Maghoma;DR Congo;LM;70;32;Birmingham City;2
Darren Randolph;Republic of Ireland;GK;75;33;West Ham United;2
Ryan Bertrand;England;LB|LWB|LW;77;30;Southampton;2
Jack Cork;England;CM;76;31;Burnley;2
Sam Hutchinson;England;CDM|CM;71;30;Sheffield Wednesday;2
Liam Bridcutt;Scotland;CDM|CM;69;31;Lincoln City;2
Fabián Estoyanoff;Uruguay;RM|LW;71;37;Club Atlético Peñarol;2
Jay Rodriguez;England;ST;76;31;Burnley;2
Urby Emanuelson;Netherlands;CB|CDM|CM;70;34;FC Utrecht;2
Carlos Luna;Argentina;ST;67;38;Club Atlético Tigre;2
Ritchie Sutton;England;RB|CB;62;34;Morecambe;2
Shaun Miller;England;ST;62;32;Morecambe;2
Junior Brown;England;LB;63;31;Scunthorpe United;2
Byron Moore;England;ST|RWB|RW;60;31;Plymouth Argyle;2
Paul Anderson;England;RB|RM|CAM;62;32;Northampton Town;2
Hugo Vieira;Portugal;ST;69;32;Gil Vicente FC;2
Ukra;Portugal;RW|LW;69;32;Santa Clara;2
Roy Beerens;Netherlands;RM;65;32;Vitesse;2
Ben Hamer;England;GK;68;32;Derby County;2
Rory McArdle;Northern Ireland;CB;64;33;Scunthorpe United;2
Ryan Shotton;England;RB|CB;71;31;Middlesbrough;2
Joel Grant;Jamaica;ST;63;32;Plymouth Argyle;2
Theo Robinson;Jamaica;ST;63;31;Colchester United;2
Mark Little;England;RWB|RB|RW;65;31;Bristol Rovers;2
Wayne Hennessey;Wales;GK;75;33;Crystal Palace;2
Daniel Jones;England;LB;61;33;Cambridge United;2
Felix Bastians;Germany;LB|CB;75;32;Tianjin TEDA FC;2
Luke Prosser;England;CB;64;32;Colchester United;2
Marvin Compper;Germany;CB;64;35;MSV Duisburg;2
James McKeown;Republic of Ireland;GK;66;31;Grimsby Town;2
Scott Golbourne;England;LB|LWB|LW;64;32;Shrewsbury;2
Cole Skuse;England;CDM|CM;67;34;Ipswich Town;2
Lorenzo De Silvestri;Italy;RB|RM;74;32;Torino;2
Paul Huntington;England;CB;68;32;Preston North End;2
Matías Oyola;Ecuador;CDM|CM;61;37;Barcelona Guayaquil;2
Erik Lamela;Argentina;RM|LM|CAM;80;28;Tottenham Hotspur;2
Giovani dos Santos;Mexico;ST|CAM|CF;76;31;Club América;2
Jonathan dos Santos;Mexico;CM;78;30;LA Galaxy;2
Jan Zimmermann;Germany;GK;67;35;Eintracht Frankfurt;2
Jonathan Parr;Norway;LB;66;31;Strømsgodset IF;2
Ezequiel Garay;Argentina;CB;83;33;Valencia CF;2
Antonio Balzano;Italy;RB|RM;68;34;Pescara;2
David Rodríguez;Spain;ST;67;34;Real Racing Club;2
Tim Krul;Netherlands;GK;76;32;Norwich City;2
Vullnet Basha;lbania;CDM;68;30;Wisla Kraków;2
Jamie MacDonald;Scotland;GK;66;34;Kilmarnock;2
Alan Lithgow;Scotland;CB;67;32;Livingston FC;2
Cristian Rodríguez;Uruguay;LM|CM|CAM;74;34;Club Atlético Peñarol;2
Diego Buonanotte;Argentina;CAM;75;32;Universidad Católica;2
Gervinho;Ivory Coast;RW|LW;78;33;Parma;2
Igor Djuric;Switzerland;CB;63;31;Neuchâtel Xamax FCS;2
Charles-André Doudin;Switzerland;CM|CAM;63;33;Neuchâtel Xamax FCS;2
Guillaume Faivre;Switzerland;GK;63;33;FC Thun;2
Nuri Sahin;Turkey;CDM|CM;76;31;SV Werder Bremen;2
Steven Defour;Belgium;CDM|CM;76;32;Royal Antwerp FC;2
Steven Davies;England;ST;63;32;Hamilton Academical FC;2
Kyle Letheren;Wales;GK;62;32;Salford City;2
Shaun MacDonald;Wales;CDM|CM;64;32;Rotherham United;2
Blaise Matuidi;France;CDM|CM;84;33;Juventus;2
Andrey Eschenko;Russia;RB;71;36;Spartak Moscow;2
Javi Moyano;Spain;RB|LB;69;34;R. Valladolid CF;2
Mario Suárez;Spain;CDM|CM;75;33;Rayo Vallecano;2
Mikkel Andersen;Denmark;GK;68;31;FC Midtjylland;2
Steve De Ridder;Belgium;LM|CM|CAM;67;33;Sint-Truidense VV;2
Roy O'Donovan;Republic of Ireland;ST;65;34;Newcastle Jets;2
Christian Fernández;Spain;LB|CB;69;34;R. Oviedo;2
Aythami Artiles;Spain;CB;69;34;UD Las Palmas;2
Edgar Castillo;United States;LWB|LM|LW;66;33;Atlanta United;2
Leobardo López;Mexico;CB;65;36;Tiburones Rojos de Veracruz;2
Paul Aguilar;Mexico;RB;73;34;Club América;2
Enrique Palos;Mexico;GK;65;34;Fútbol Club Juárez;2
Linares;Spain;ST;66;37;R. Zaragoza;2
Santamaría;Spain;GK;69;35;Rayo Vallecano;2
Raúl García;Spain;ST|CAM;80;34;Athletic Club;2
Lukasz Piatek;Poland;CDM|CM;64;34;LKS Lódz;2
Anthony Wordsworth;England;CM;64;31;AFC Wimbledon;2
Adam Stachowiak;Poland;GK;66;33;Denizlispor;2
Romano Perticone;Italy;LB|CB;67;33;Cittadella;2
José Fonte;Portugal;CB;79;36;LOSC Lille;2
Ignacio Scocco;Argentina;ST;77;35;River Plate;2
Nicolás Spolli;Argentina;CB;70;37;Crotone;2
Michael Mancienne;England;CB;68;32;New England Revolution;2
Caner Erkin;Turkey;LB|LM;75;31;Besiktas JK;2
Marek Hamšík;Slovakia;CDM|CM|CAM;83;33;Dalian YiFang FC;2
Hugo Ayala;Mexico;CB;76;33;Tigres U.A.N.L.;2
Andrés Guardado;Mexico;CDM|LM|CM;80;33;Real Betis;2
Sam Foley;Republic of Ireland;CM;63;33;St. Mirren;2
Ed Upson;England;CDM|CM;63;30;Bristol Rovers;2
Liam Craig;Scotland;LM|CM;65;33;St. Johnstone FC;2
James McArthur;Scotland;CM;76;32;Crystal Palace;2
Gonzalo Bergessio;Argentina;ST;73;36;Club Nacional de Football;2
Calvin Andrew;England;ST|RM;61;33;Rochdale;2
Juan Carlos;Spain;GK;65;33;CD Numancia;2
De la Bella;Spain;LB;71;34;UD Las Palmas;2
Jonatan Maidana;Argentina;CB;75;35;Deportivo Toluca;2
Pablo Mouche;Argentina;ST|LM|LW;73;32;Colo-Colo;2
Eljero Elia;Netherlands;LM|LW;76;33;Medipol Basaksehir FK;2
José María Basanta;Argentina;CB;69;36;Monterrey;2
Álvaro Pereira;Uruguay;LB;72;34;Club River Plate Asunción;2
Gabriel Peñalba;Argentina;CDM|CM|CAM;70;35;Tiburones Rojos de Veracruz;2
Horacio Ramírez;Argentina;GK;61;36;Club Unión Magdalena S.A;2
Matías Fritzler;Argentina;CDM;74;33;Colón de Santa Fe;2
Diego Valeri;Argentina;ST|CAM;80;34;Portland Timbers;2
Lasse Schøne;Denmark;CDM|CM;76;34;Genoa;2
Kevin Mirallas;Belgium;LM|CAM;74;32;Royal Antwerp FC;2
Jessy Moulin;France;GK;70;34;AS Saint-Étienne;2
Fraser Forster;England;GK;76;32;Celtic;2
James Troisi;Australia;CDM|CM;68;32;Adelaide United;2
Joona Toivio;Finland;CB;66;32;BK Häcken;2
Perparim Hetemaj;Finland;CM;73;33;Benevento;2
José Semedo;Portugal;CDM;70;35;Vitória Setúbal;2
Manu García;Spain;CDM|CM;77;34;D. Alavés;2
Coke;Spain;RB|CB|RM;75;33;Levante UD;2
David Fernández;Spain;CB;70;35;AD Alcorcón;2
Ritchie Kitoko;Belgium;RB|CDM|CAM;65;32;Real Racing Club;2
Eggert Jónsson;Iceland;CDM|CM;64;31;SønderjyskE;2
Ilhan Parlak;Turkey;ST|RM|LM;69;33;MKE Ankaragücü;2
