name;nationality;position;overall;age;real_team;device
Andrija Zivkovic;Serbia;RM|LM;73;24;SL Benfica;Playstation
Danilo Ortiz;Paraguay;CB;68;28;Godoy Cruz;Playstation
Ryan Thomas;New Zealand;CM|CAM;74;25;PSV;Playstation
Luka Stojanovic;Serbia;CAM;65;26;Chicago Fire Soccer Club;Playstation
Joshua Debayo;Nigeria;LB;59;23;Cheltenham Town;Playstation
Kevin Nitzlnader;Austria;LB|CDM;61;27;WSG Swarovski Tirol;Playstation
Matthew Ridenton;New Zealand;CDM|CM;62;24;Free Agents;Playstation
Marco Ilaimaharitra;Madagascar;CDM|CM;74;25;Sporting Charleroi;Playstation
Adnan Kojic;Sweden;RWB|RB|RW;61;24;AFC Eskilstuna;Playstation
Davinson Sánchez;Colombia;CB;82;24;Tottenham Hotspur;Playstation
Alex Castro;Colombia;LM|LW;68;26;Cruz Azul;Playstation
Max O'Leary;England;GK;66;23;Shrewsbury;Playstation
Lucas Hernández;France;LB|CB;84;24;FC Bayern München;Playstation
Juan José Narváez;Colombia;ST|LM;70;25;UD Las Palmas;Playstation
Ransford Selasi;Ghana;CDM|CM;60;23;FC Lugano;Playstation
Ryan Kitto;Australia;LB|LW;60;25;Adelaide United;Playstation
Larry Vásquez;Colombia;CDM|CM;69;28;Junior FC;Playstation
Ernesto Torregrossa;Italy;ST;72;28;Brescia;Playstation
Mickaël Malsa;France;CDM|CM;67;24;CD Mirandés;Playstation
Anthony Mandrea;France;GK;63;23;Angers SCO;Playstation
Marco Asensio;Spain;RW|LW;82;24;Real Madrid;Playstation
Érick Gutiérrez;Mexico;CM;75;25;PSV;Playstation
Jordan Hugill;England;ST;71;28;Queens Park Rangers;Playstation
Greg Kiltie;Scotland;LM|CAM;64;23;Kilmarnock;Playstation
Franck Honorat;France;RM;70;23;AS Saint-Étienne;Playstation
Malcolm Cacutalua;Germany;CB;67;25;FC Erzgebirge Aue;Playstation
Valmir Sulejmani;Kosovo;ST|RM|LM;67;24;Sportverein Waldhof Mannheim 07 e.V.;Playstation
Rafael Santos Borré;Colombia;ST;79;24;River Plate;Playstation
Bill Tuiloma;New Zealand;RB|CB|CDM;67;25;Portland Timbers;Playstation
Courtney Baker-Richardson;England;ST;61;24;Accrington Stanley;Playstation
George Thomas;Wales;CAM|RW;64;23;ADO Den Haag;Playstation
Abdulmajeed Al Sulayhim;Saudi Arabia;CDM|CM;67;26;Al Shabab;Playstation
David Raya;Spain;GK;72;24;Brentford;Playstation
Jean-Eudes Aholou;Ivory Coast;CDM|CM;74;26;AS Saint-Étienne;Playstation
Filip Jagiello;Poland;CDM|CM|CAM;65;22;Genoa;Playstation
Gabriele Moncini;Italy;ST;70;24;Benevento;Playstation
Anderson Esiti;Nigeria;CDM|CM;72;26;PAOK;Playstation
Alessandro Schöpf;Austria;RWB|RM|CM|RW;75;26;FC Schalke 04;Playstation
Mate Maleš;Croatia;CDM;67;31;Sarpsborg 08 FF;Playstation
Lovre Kalinic;Croatia;GK;75;30;Toulouse Football Club;Playstation
Matías Pérez Acuña;Argentina;RB|RM;64;26;Club Atlético Tigre;Playstation
Jorge Correa;Argentina;RM|LM|CAM;70;27;Marítimo;Playstation
Cameron Brannagan;England;CDM|CM;67;24;Oxford United;Playstation
Kyle Vassell;Northern Ireland;ST;66;27;Rotherham United;Playstation
Joe Wildsmith;England;GK;65;24;Sheffield Wednesday;Playstation
Serhiy Sydorchuk;Ukraine;CDM|CM;75;29;Dynamo Kyiv;Playstation
Morten Ågnes Konradsen;Norway;RB|CM;64;24;FK Bodø/Glimt;Playstation
Anas Tahiri;Morocco;CM|CAM|LW;66;25;RKC Waalwijk;Playstation
Ahmed El Messaoudi;Morocco;CDM|CM;69;24;FC Groningen;Playstation
Niclas Eliasson;Sweden;RM|LM;72;24;Bristol City;Playstation
Naby Keïta;Guinea;CDM|CM;82;25;Liverpool;Playstation
Tobias Karlsson;Sweden;CB;64;31;Falkenbergs FF;Playstation
Adam Eriksson;Sweden;LB;65;30;Helsingborgs IF;Playstation
Johan Brattberg;Sweden;GK;59;23;Falkenbergs FF;Playstation
Jack Bridge;England;LM|CM|CAM;59;24;Carlisle United;Playstation
Badou Ndiaye;Senegal;CDM|CM;74;29;Trabzonspor;Playstation
Ulrik Saltnes;Norway;CM;66;27;FK Bodø/Glimt;Playstation
Carlos Fernández;Spain;ST|CAM;75;24;Granada CF;Playstation
Nikola Vukcevic;Montenegro;CDM|CM;75;28;Levante UD;Playstation
Asger Sørensen;Denmark;CB;70;24;1. FC Nürnberg;Playstation
Waylon Francis;Costa Rica;LB|LWB|LW;67;29;Columbus Crew SC;Playstation
Elias Gómez;Argentina;LB;70;26;Argentinos Juniors;Playstation
Pau López;Spain;GK;83;25;Roma;Playstation
Dani Romera;Spain;ST;69;24;AD Alcorcón;Playstation
Ben Gladwin;England;CM|CAM;62;28;Milton Keynes Dons;Playstation
Yoan Cardinale;France;GK;70;26;OGC Nice;Playstation
Amadou Bakayoko;Sierra Leone;ST;62;24;Coventry City;Playstation
Alain Oyarzun;Spain;LM|LW;68;26;CD Numancia;Playstation
Harry Kyprianou;Cyprus;CB;62;23;Southend United;Playstation
Dawid Kownacki;Poland;ST|RM|LM;72;23;Fortuna Düsseldorf;Playstation
Mislav Oršic;Croatia;ST|LM|LW;76;27;Dinamo Zagreb;Playstation
Julien Bègue;France;RM|RW;70;26;Asocia?ia Fotbal Club Astra Giurgiu;Playstation
Sebas Coris;Spain;RWB|RM|RW;66;27;R. Oviedo;Playstation
Fred Onyedinma;Nigeria;RW|LW;66;23;Wycombe Wanderers;Playstation
Tim Leibold;Germany;LB|LM;74;26;Hamburger SV;Playstation
Marcus Barnes;England;ST|LW;60;23;Southampton;Playstation
Daniel Björnquist;Sweden;RWB|RB|RW;63;31;Örebro SK;Playstation
Jhon Fredy Miranda;Colombia;ST;58;23;Patriotas Boyacá FC;Playstation
Germán Conti;Argentina;CB;75;26;Club Atlas;Playstation
Andrés Mosquera;Colombia;GK;64;28;Independiente Medellín;Playstation
Jorge Sánchez;Mexico;CDM|CM;66;27;Club Atlético de San Luis;Playstation
Jorge Ramos;Colombia;ST|RM;65;27;Deportes Tolima;Playstation
Gerónimo Poblete;Argentina;CDM|CM;73;27;San Lorenzo de Almagro;Playstation
César Giraldo;Colombia;GK;66;30;Club Unión Magdalena S.A;Playstation
Raid Al Ghamdi;Saudi Arabia;ST;60;26;Al Raed;Playstation
Jaïro Riedewald;Netherlands;LB|CB;72;23;Crystal Palace;Playstation
Grégoire Lefebvre;France;CDM|CM;62;26;AS Nancy Lorraine;Playstation
Théo Pellenard;France;LB;69;26;Angers SCO;Playstation
Driss Trichard;France;LB|LM;60;25;Clermont Foot 63;Playstation
Liam Kelly;Republic of Ireland;CDM|CM;67;24;Oxford United;Playstation
Dominic Hyam;Scotland;CB;65;24;Coventry City;Playstation
Jack Stacey;England;RB;72;24;AFC Bournemouth;Playstation
Jonathan Gradit;France;RB|CB;71;27;Racing Club de Lens;Playstation
Jaushua Sotirio;Australia;RM|LM;60;24;Wellington Phoenix;Playstation
Michael Barrios;Colombia;ST|RM|RW;75;29;FC Dallas;Playstation
Andrés Felipe Roa;Colombia;LM|CM|CAM;75;27;Independiente;Playstation
Johan Arango;Colombia;ST|LM|CAM;73;29;Deportivo Binacional;Playstation
Alexis Pérez;Colombia;LB|CB;70;26;Gallos Blancos de Querétaro;Playstation
Estéfano Arango;Colombia;RM|LM;68;26;Atlético Nacional;Playstation
Matías Blázquez;Chile;CB;64;29;Deportes Iquique;Playstation
Eoghan O'Connell;Republic of Ireland;CB;66;24;Rochdale;Playstation
Jérôme Junior Onguéné;Cameroon;CB;74;22;FC Red Bull Salzburg;Playstation
Luca Mazzitelli;Italy;CDM|CM;71;24;Chiavari;Playstation
Guido Guerrieri;Italy;GK;62;24;Lazio;Playstation
Michele Rocca;Italy;CM;63;24;Livorno;Playstation
Pablo Maffeo;Spain;RWB|RB|RW;74;23;Girona FC;Playstation
Martin Samuelsen;Norway;ST|RM|CAM;63;23;Hull City;Playstation
Joe Nuttall;England;ST;62;23;Blackpool;Playstation
Thierry Ambrose;France;LM;68;23;Football Club de Metz;Playstation
Dan-Patrick Poggenberg;Germany;LB|CB|LM;62;28;SG Sonnenhof Großaspach;Playstation
Miloš Veljkovic;Serbia;CB|CDM;74;24;SV Werder Bremen;Playstation
Nathan Thomas;England;RW|LW;64;25;Carlisle United;Playstation
Jordan Rossiter;England;CDM|CM;65;23;Fleetwood Town;Playstation
Carlos Espinosa;Chile;CM|CAM;66;37;Curicó Unido;Playstation
Donny van de Beek;Netherlands;CM|CAM;83;23;Ajax;Playstation
Deni Miloševic;Bosnia & Herzegovina;LM|CAM;72;25;Konyaspor;Playstation
Khaled Al Kaabi;Saudi Arabia;ST|RM|LM;63;28;Al Faisaly;Playstation
Mohammed Al Buraik;Saudi Arabia;RB;72;27;Al Hilal;Playstation
Mohammed Al Saiari;Saudi Arabia;ST;64;27;Al Faisaly;Playstation
Ante Puljic;Croatia;CB;68;32;Fotbal Club Dinamo Bucure?ti;Playstation
Carlos Ramírez;Colombia;LB|CB;67;32;Rionegro Águilas;Playstation
Luis Tipton;Colombia;LB;67;28;Envigado FC;Playstation
Ryu Seung Woo;Korea Republic;LM|CM|CAM;66;26;Sangju Sangmu FC;Playstation
Rayan Al Mousa;Saudi Arabia;CDM;63;26;Al Taawoun;Playstation
Dani Molina;Spain;CDM|CAM;64;24;RC Celta;Playstation
Jorge Araya;Chile;CM;63;24;CD Palestino;Playstation
Alemão;Brazil;CB;69;29;Al Hazem;Playstation
Fabiano;Brazil;RWB|CB|RW;70;28;Boavista FC;Playstation
Rodrigo Echeverría;Chile;RB|CB|CM;68;25;CD Everton de Viña del Mar;Playstation
Sverrir Ingi Ingason;Iceland;RB|CB;74;26;PAOK;Playstation
Kazuki Nagasawa;Japan;CM|CAM|CF;68;28;Urawa Red Diamonds;Playstation
Uroš Durdevic;Serbia;ST;70;26;R. Sporting;Playstation
Omar Govea;Mexico;CDM|CM|CAM;71;24;SV Zulte Waregem;Playstation
Dieter Villalpando;Mexico;CDM|CM|CAM;72;28;Guadalajara;Playstation
Gustavo Villarruel;Argentina;ST|RM;65;28;Club Atlético Tigre;Playstation
Samuel Mensiro;Ghana;RB|CB;63;31;Östersunds FK;Playstation
Wu Lei;China PR;ST|RM|LM;79;28;RCD Espanyol;Playstation
Nano Mesa;Spain;ST|LM;70;25;Cádiz CF;Playstation
Reece Burke;England;RB|CB;70;23;Hull City;Playstation
Leonardo Villagra;Paraguay;ST;66;29;Club Nacional;Playstation
Ernesto Hernández;Uruguay;GK;65;35;Centro Atlético Fénix;Playstation
Lee Chang Min;Korea Republic;CM;70;26;Jeju United FC;Playstation
Son Jeong Hyeon;Korea Republic;GK;66;28;Gyeongnam FC;Playstation
Francisco Arancibia;Chile;LM|RW|LW;68;23;CD O'Higgins;Playstation
Lee Chan Dong;Korea Republic;RM|CM;66;27;Sangju Sangmu FC;Playstation
Song Seung Min;Korea Republic;ST|CAM|RW;67;28;Sangju Sangmu FC;Playstation
Dominic Calvert-Lewin;England;ST;79;23;Everton;Playstation
Yesus Cabrera;Colombia;CM|CAM;71;29;América de Cali;Playstation
Daniel O'Shaughnessy;Finland;CB;64;25;HJK Helsinki;Playstation
Ryan Hollingshead;United States;RB|LB|RM;69;29;FC Dallas;Playstation
Jason Flores;Chile;RM|LM|CAM;67;23;CD Antofagasta;Playstation
Nico Elvedi;Switzerland;RB|CB;79;23;Borussia Mönchengladbach;Playstation
Woo Ju Sung;Korea Republic;RB|LB|CB;67;27;Gyeongnam FC;Playstation
Eric;Brazil;CAM|RW;71;34;Fotbal Club Voluntari;Playstation
Hamad Al Mansour;Saudi Arabia;LB|LM;63;27;Al Nassr;Playstation
Antonio Marín;Spain;RB|CB;64;24;SD Huesca;Playstation
Jordan Hamilton;Canada;ST;65;24;Columbus Crew SC;Playstation
Tim Väyrynen;Finland;ST;62;27;HJK Helsinki;Playstation
Rodny Cabral;Cape Verde;RB|CB;63;25;Fotbal Club Politehnica Ia?i;Playstation
Rick Dekker;Netherlands;CB|CDM;67;25;PEC Zwolle;Playstation
Sid Nelson;England;CB;63;24;Tranmere Rovers;Playstation
Nathan Konstandopoulos;Australia;CM;60;24;Adelaide United;Playstation
Marko Maroši;Slovakia;GK;66;26;Coventry City;Playstation
Gary O'Neill;Republic of Ireland;CDM|CM;62;25;Shamrock Rovers;Playstation
Will Nightingale;England;CB;63;24;AFC Wimbledon;Playstation
Carrillo;Spain;ST|RM;66;26;CD Lugo;Playstation
Raúl;Brazil;CB;77;30;SC Braga;Playstation
Sivert Heltne Nilsen;Norway;CDM|CM;69;28;IF Elfsborg;Playstation
Vi?ar Örn Kjartansson;Iceland;ST;72;30;Yeni Malatyaspor;Playstation
Omenuke Mfulu;DR Congo;CDM|CM;66;26;Elche CF;Playstation
Maodo Malick Mbaye;Senegal;CDM|CM;64;24;Chievo Verona;Playstation
Nahuel Leiva;Spain;RM|LM;70;23;CD Tenerife;Playstation
Sim Sang Min;Korea Republic;LB;65;27;Pohang Steelers;Playstation
Wilson Mena;Colombia;ST|LW;62;33;Estudiantes de Mérida;Playstation
Dairin González;Colombia;CB;65;30;Club Unión Magdalena S.A;Playstation
Jair Palacios;Colombia;RB;68;30;Atlético Bucaramanga;Playstation
Jacob Rinne;Sweden;GK;73;27;Aalborg BK;Playstation
Joe Lolley;England;RM|LM|RW;75;27;Nottingham Forest;Playstation
Jai Ingham;New Zealand;RW;58;26;Brisbane Roar;Playstation
Ntsikelelo Nyauza;South Africa;RB|CB|CDM;67;30;Orlando Pirates;Playstation
Matt Clarke;England;CB;72;23;Derby County;Playstation
Ronald Mukiibi;Uganda;RB|CB;60;28;Östersunds FK;Playstation
Alexander Jeremejeff;Sweden;ST;68;26;SG Dynamo Dresden;Playstation
Dénes Dibusz;Hungary;GK;74;29;Free Agents;Playstation
Lys Mousset;France;ST;74;24;Sheffield United;Playstation
Víctor Cabrera;Argentina;CB;71;27;Houston Dynamo;Playstation
Marlon Hairston;United States;RWB|RB|RM|RW;65;26;Minnesota United FC;Playstation
Steve Birnbaum;United States;CB;71;29;D.C. United;Playstation
Patrick Mullins;United States;ST;65;28;Toronto FC;Playstation
Hernán Hechalar;Argentina;RM|LM|CAM;66;31;Atlético Huila;Playstation
Marius Lundemo;Norway;CM;66;26;Rosenborg BK;Playstation
Simen Kind Mikalsen;Norway;LB;65;27;Lillestrøm SK;Playstation
Bent Sørmo;Norway;RB;63;23;Kristiansund BK;Playstation
Luciano Acosta;Argentina;LM|CAM;74;26;Club Atlas;Playstation
Víctor Moreno;Colombia;CB;64;25;Alianza Petrolera;Playstation
Mariano;Dominican Republic;ST;78;26;Real Madrid;Playstation
Wilfried Kanon;Ivory Coast;CB;73;27;Free Agents;Playstation
Kim Do Hyeok;Korea Republic;CDM|CM;67;28;Incheon United FC;Playstation
Kim Yong Hwan;Korea Republic;RB;65;27;Pohang Steelers;Playstation
Yaseen Omar Barnawi;Saudi Arabia;RB;63;26;Al Taawoun;Playstation
Ahn Yong Woo;Korea Republic;RM|LM;67;28;Sagan Tosu;Playstation
Sergio;Spain;CB;63;28;CD Mirandés;Playstation
Fran Serrano;Spain;CB;61;25;Granada CF;Playstation
Tesho Akindele;Canada;ST|LM;68;28;Orlando City Soccer Club;Playstation
Ahmed Sharahili;Saudi Arabia;CB;64;26;Al Shabab;Playstation
Victor Lindelöf;Sweden;CB;81;26;Manchester United;Playstation
Simon Skrabb;Finland;ST|LWB|LW;66;25;Brescia;Playstation
Wilder Cartagena;Peru;CDM|CM;64;25;Godoy Cruz;Playstation
Rasmus Lindkvist;Sweden;CB|LWB|LW;67;30;AIK;Playstation
Luke Mulholland;England;CDM|CM;62;31;Real Salt Lake;Playstation
Lee Jae Sung;Korea Republic;CM|CAM|CF;74;27;Holstein Kiel;Playstation
Nick Hagglund;United States;CB;66;27;FC Cincinnati;Playstation
Colby Bishop;England;ST;66;23;Accrington Stanley;Playstation
Godfred Donsah;Ghana;CDM|CM;72;24;KSV Cercle Brugge;Playstation
Tommy McNamara;United States;LM|CM|RW;64;29;Houston Dynamo;Playstation
Ollie Watkins;England;ST|RW|LW;76;24;Brentford;Playstation
No Dong Geon;Korea Republic;GK;69;28;Suwon Samsung Bluewings;Playstation
Sergio Román;Colombia;GK;68;25;Once Caldas;Playstation
Kyle Dempsey;England;CM;64;24;Fleetwood Town;Playstation
Tommy Thompson;United States;RB|RM|CM;66;24;San Jose Earthquakes;Playstation
Chris Duvall;United States;RB|CB;65;28;Portland Timbers;Playstation
Alfredo Morelos;Colombia;ST;76;24;Rangers FC;Playstation
Juan Carlos Pereira;Colombia;RM|CM;67;27;Millonarios FC;Playstation
Yairo Moreno;Colombia;LB|LM|CAM;70;25;Club León;Playstation
Enzo Crivelli;France;ST;74;25;Medipol Basaksehir FK;Playstation
Hélder Costa;Portugal;RM|LM|RW;73;26;Leeds United;Playstation
Marcel Sobottka;Germany;CDM|CM;72;26;Fortuna Düsseldorf;Playstation
Lee Gwang Hyeok;Korea Republic;LW;68;24;Pohang Steelers;Playstation
Kim Sun Min;Korea Republic;CM|RW;65;28;Daegu FC;Playstation
Yves-Simon Pambou;Congo;CM;65;24;Grenoble Foot 38;Playstation
Kyoung Rok Choi;Korea Republic;RM|CAM|CF;65;25;Karlsruher SC;Playstation
Jan Zwischenbrugger;Austria;CB|CDM;65;30;SCR Altach;Playstation
Abdulaziz Al Bishi;Saudi Arabia;RM|LM;65;26;Al Ittihad;Playstation
Fernando Karanga;Brazil;ST;70;29;Henan Jianye FC;Playstation
Bae Seung Jin;Korea Republic;CDM;59;32;Gyeongnam FC;Playstation
Gwon Wan Gyu;Korea Republic;RB|LB|CB;63;28;Pohang Steelers;Playstation
Rafal Kurzawa;Poland;LM;70;27;Esbjerg fB;Playstation
Patrick Twumasi;Ghana;ST|LM;71;26;Gazisehir Gaziantep Futbol Kulübü;Playstation
Erik Thommy;Germany;RM|LM|CAM;73;25;Fortuna Düsseldorf;Playstation
Liao Lisheng;China PR;CDM|CM;65;27;Guangzhou Evergrande Taobao FC;Playstation
Pier Grazziani;Colombia;GK;63;25;Alianza Petrolera;Playstation
Abdullah Al Shamekh;Saudi Arabia;RB|LB;64;27;Al Shabab;Playstation
Song Boxuan;China PR;LM;63;30;Tianjin Tianhai FC;Playstation
Zhang Xizhe;China PR;RM|CM|CAM;70;29;Beijing Sinobo Guoan FC;Playstation
Piao Cheng;China PR;CM;68;30;Beijing Sinobo Guoan FC;Playstation
Li Tixiang;China PR;CB|CDM|CM;61;30;Guangzhou R&F FC;Playstation
Shin Chang Moo;Korea Republic;ST|CM;63;27;Daegu FC;Playstation
Lucas Olaza;Uruguay;LB;75;26;RC Celta;Playstation
Miloš Jojic;Serbia;CDM|RM|CM;71;28;Wolfsberger AC;Playstation
Valmir Berisha;Sweden;ST|RM;64;24;AFC Chindia Târgovi?te;Playstation
Adam Armstrong;England;ST|RM|LM;73;23;Blackburn Rovers;Playstation
Han Rongze;China PR;GK;61;27;Shandong Luneng TaiShan FC;Playstation
Wang Tong;China PR;RB;64;27;Shandong Luneng TaiShan FC;Playstation
Muzepper Mirahmetjan;China PR;CDM|CM;67;29;Shanghai SIPG FC;Playstation
Liu Yang;China PR;CB;61;29;Tianjin TEDA FC;Playstation
Mi Haolun;China PR;LB|LWB|LW;64;27;Tianjin Tianhai FC;Playstation
Wu Xinghan;China PR;LM|LW;66;27;Shandong Luneng TaiShan FC;Playstation
Liu Binbin;China PR;RM|LM;69;27;Shandong Luneng TaiShan FC;Playstation
Luo Senwen;China PR;CDM|CM;62;27;Hebei China Fortune FC;Playstation
Jin Jingdao;China PR;RM|LM;66;28;Shandong Luneng TaiShan FC;Playstation
Lee Ju Yong;Korea Republic;LB;63;27;Jeonbuk Hyundai Motors;Playstation
Carlos Gruezo;Ecuador;CDM|CM;72;25;FC Augsburg;Playstation
Chen Hao;China PR;ST|CB;63;27;Henan Jianye FC;Playstation
Abdallah Gomaa;Egypt;LB|RM|LM;70;24;Free Agents;Playstation
Son Jun Ho;Korea Republic;CDM|CM;71;28;Jeonbuk Hyundai Motors;Playstation
Mátyás Tajti;Hungary;CM;64;22;Zaglebie Lubin;Playstation
Paul Seguin;Germany;RB|CDM;70;25;SpVgg Greuther Fürth;Playstation
Jay Fulton;Scotland;CDM|CM;71;26;Swansea City;Playstation
Petar Golubovic;Serbia;RB|CB;66;26;KV Kortrijk;Playstation
Donis Avdijaj;Kosovo;LM|CAM;68;23;Heart of Midlothian;Playstation
Coll Donaldson;Scotland;CB;62;25;Ross County FC;Playstation
Bilal Ould-Chikh;Morocco;RW;65;23;ADO Den Haag;Playstation
Jindrich Stanek;Czech Republic;GK;65;24;Viktoria Plzen;Playstation
Kang Hyeon Mu;Korea Republic;GK;70;25;Pohang Steelers;Playstation
Arbër Zeneli;Kosovo;LM|LW;75;25;Stade de Reims;Playstation
Vigaray;Spain;RB;73;25;R. Zaragoza;Playstation
Kasper Fisker;Denmark;CM;67;32;Brøndby IF;Playstation
Musa Araz;Switzerland;RM|CM|CAM;66;26;Neuchâtel Xamax FCS;Playstation
Miguel Castroman;Switzerland;CM|CAM;63;25;FC Thun;Playstation
Saleh Chihadeh;Palestine;ST;61;25;FC Thun;Playstation
Nicola Sutter;Switzerland;CB;64;25;FC Thun;Playstation
Peter Zulj;Austria;CDM|CM;72;27;RSC Anderlecht;Playstation
Maximilian Oesterhelweg;Germany;LM|LW;65;30;Chemnitzer FC;Playstation
Stefan Scougall;Scotland;LM|CM|CAM;65;27;Carlisle United;Playstation
Jonathan Lindseth;Norway;LM|CM;63;24;Sarpsborg 08 FF;Playstation
Peter Michorl;Austria;CDM|CM;74;25;LASK Linz;Playstation
Marco Albertoni;Italy;GK;57;24;Perugia;Playstation
Amaury Torralvo;Colombia;LB|LM;63;26;La Equidad;Playstation
Filip Mladenovic;Serbia;LB;70;28;Lechia Gdansk;Playstation
Jiang Zhe;China PR;RB|CDM|CM;64;31;Chongqing Dangdai Lifan FC SWM Team;Playstation
Patrick Roberts;England;RM|RW;73;23;Middlesbrough;Playstation
Niko Datkovic;Croatia;CB;66;27;Cracovia;Playstation
Jeff Hardeveld;Netherlands;LB|CB;65;25;Heracles Almelo;Playstation
Fidan Aliti;Kosovo;CB;64;26;Kalmar FF;Playstation
Jonathan Cabral;Argentina;CB;72;28;Atlético Tucumán;Playstation
Hirving Lozano;Mexico;ST|RW|LW;80;24;Napoli;Playstation
Núrio;Angola;LB|LM;71;25;Sporting Charleroi;Playstation
Conor O'Malley;Republic of Ireland;GK;60;25;Peterborough United;Playstation
Rodrigo Arciero;Argentina;RB;66;27;Club Atlético Banfield;Playstation
Leonel Di Plácido;Argentina;RWB|RB|RM|RW;72;26;Club Atlético Lanús;Playstation
Tino Casali;Austria;GK;62;24;SV Mattersburg;Playstation
Julian Weigl;Germany;CB|CDM|CM;79;24;SL Benfica;Playstation
Thato Mokeke;South Africa;LB|CDM|CM;67;30;Free Agents;Playstation
Emiliano Agüero;Argentina;CM;62;25;Club River Plate Asunción;Playstation
Lucas Boyé;Argentina;ST|LM|CAM;68;24;Reading;Playstation
Craig Halkett;Scotland;CB;71;25;Heart of Midlothian;Playstation
George Oakley;England;ST;62;24;Hamilton Academical FC;Playstation
Kim Dae Jung;Korea Republic;CB;63;27;Sangju Sangmu FC;Playstation
Lee Myung Jae;Korea Republic;LB;66;26;Sangju Sangmu FC;Playstation
Christoffer Carlsson;Sweden;RM|LM|CM;62;31;Falkenbergs FF;Playstation
Manuel Locatelli;Italy;CDM|CM;77;22;Sassuolo;Playstation
Josh Onomah;England;LM|CM|CAM;68;23;Fulham;Playstation
Hansel Zapata;Colombia;RM;67;25;Millonarios FC;Playstation
Niklas Sandberg;Norway;RW|LW;63;25;FK Haugesund;Playstation
Callum Burton;England;GK;58;23;Cambridge United;Playstation
Harry Lewis;England;GK;62;22;Southampton;Playstation
Tosin Adarabioyo;England;CB;71;22;Blackburn Rovers;Playstation
Ally Gilchrist;Scotland;LB|CB;61;25;Derry City;Playstation
Chris Cadden;Scotland;RB|RM;66;23;Columbus Crew SC;Playstation
Aaron Long;United States;CB;75;27;New York Red Bulls;Playstation
Tarek Hamed;Egypt;CDM|CM;77;31;Free Agents;Playstation
An Jin Beom;Korea Republic;LM|CM;59;28;Incheon United FC;Playstation
Ondrej Duda;Slovakia;CM|CAM;76;25;Norwich City;Playstation
Cristian Buonaiuto;Italy;CM|CAM|CF;69;27;Perugia;Playstation
Bryan Carvallo;Chile;LM|CAM;69;23;CD Universidad de Concepción;Playstation
James Bree;England;RB|LB;66;22;Luton Town;Playstation
Erivaldo;Portugal;RM|LM;65;26;Marítimo;Playstation
Youssouf Koné;Mali;LB;75;25;Olympique Lyonnais;Playstation
Róbert Pich;Slovakia;RM|CAM;68;31;Slask Wroclaw;Playstation
Arkadiusz Kasperkiewicz;Poland;CB;65;25;RKS Raków Czestochowa SA;Playstation
Emil Hansson;Sweden;CAM|LW;68;21;RKC Waalwijk;Playstation
Lars-Jørgen Salvesen;Norway;ST;64;24;Strømsgodset IF;Playstation
Fan Yunlong;China PR;CDM|LM|CM;63;31;Guangzhou R&F FC;Playstation
Jin Pengxiang;China PR;CB;61;30;Beijing Sinobo Guoan FC;Playstation
Shan Pengfei;China PR;RB|LB|CB;60;27;Dalian YiFang FC;Playstation
Yang Boyu;China PR;CB;60;31;Jiangsu Suning FC;Playstation
Zhu Xiaogang;China PR;CDM|CM;57;32;Dalian YiFang FC;Playstation
Aidi Fulangxisi;China PR;RB|CB;62;29;Shanghai Greenland Shenhua FC;Playstation
Zhou Tong;China PR;LWB|LM|LW;61;30;Wuhan Zall Professional FC;Playstation
Lü Peng;China PR;CDM|CM;60;30;Beijing Sinobo Guoan FC;Playstation
Sun Bo;China PR;RM|RW;59;29;Dalian YiFang FC;Playstation
Sun Guowen;China PR;RWB|RM|RW;57;26;Dalian YiFang FC;Playstation
Bai Jiajun;China PR;LB;63;29;Shanghai Greenland Shenhua FC;Playstation
Zheng Kaimu;China PR;CDM|CM;60;28;Tianjin TEDA FC;Playstation
Cao Yunding;China PR;LM|LW;72;30;Shanghai Greenland Shenhua FC;Playstation
