name;nationality;position;overall;age;real_team;device
Jung Won Jin;Korea Republic;CM;65;25;FC Seoul;PC
Arijanet Muric;Kosovo;GK;68;21;Nottingham Forest;PC
Miki Yamane;Japan;CB;66;26;Kawasaki Frontale;PC
Hokuto Shimoda;Japan;CDM|CM;64;28;Kawasaki Frontale;PC
Mitsuki Saito;Japan;CM;64;21;Shonan Bellmare;PC
Mats Köhlert;Germany;LW;68;22;Willem II;PC
Kaoru Takayama;Japan;RM|LM|CF;65;32;Oita Trinita;PC
Oh In-Pyo;Korea Republic;LW;61;23;LASK Linz;PC
Xaver Schlager;Austria;CDM|CM|CAM;77;22;VfL Wolfsburg;PC
Li Hang;China PR;CDM|CM;64;30;Wuhan Zall Professional FC;PC
Gui Hong;China PR;ST;58;25;Guangzhou R&F FC;PC
Chris Mepham;Wales;CB;74;22;AFC Bournemouth;PC
Sei Muroya;Japan;RB;70;26;F.C. Tokyo;PC
Niklas Klinger;Germany;GK;59;24;VfL Wolfsburg;PC
Andreas Skovgaard;Denmark;CB;63;23;Örebro SK;PC
Viktor Tranberg;Denmark;CB;64;23;Esbjerg fB;PC
Phillip Tietz;Germany;ST;64;23;SV Wehen Wiesbaden;PC
Milad Mohammadi;Iran;LB;73;26;KAA Gent;PC
Vukašin Jovanovic;Serbia;CB;73;24;FC Girondins de Bordeaux;PC
Santiago Jiménez;Colombia;RB;62;22;Envigado FC;PC
Kamil Józwiak;Poland;RM|LM;70;22;Lech Poznan;PC
Petar Brlek;Croatia;CDM|CM|CAM;67;26;Ascoli;PC
Shogo Taniguchi;Japan;CB;71;29;Kawasaki Frontale;PC
Tatsuki Nara;Japan;CB;68;26;Kashima Antlers;PC
David Browne;Papua New Guinea;CAM|LW;64;24;HJK Helsinki;PC
Kevin Mac Allister;Argentina;RB|LB;70;22;Argentinos Juniors;PC
Jon Bautista;Spain;ST|CAM;71;25;KAS Eupen;PC
Saeid Ezatolahi;Iran;CDM|CM;67;23;KAS Eupen;PC
Shane McLoughlin;Republic of Ireland;RWB|CM|CAM|RW;61;23;AFC Wimbledon;PC
Yuma Suzuki;Japan;ST|RM|LM;71;24;Sint-Truidense VV;PC
Shuhei Akasaki;Japan;ST;66;28;Vegalta Sendai;PC
Hiroyuki Takasaki;Japan;ST;65;34;Matsumoto Yamaga F.C.;PC
Diego Pineda;Mexico;ST;60;25;Club Atlético de San Luis;PC
Alexis Vega;Mexico;ST|RM|LM;70;22;Guadalajara;PC
Rémi Oudin;France;RM|CAM;76;23;FC Girondins de Bordeaux;PC
Matt Turner;United States;GK;71;26;New England Revolution;PC
Igor Sapala;Poland;CDM;64;24;RKS Raków Czestochowa SA;PC
Andre Dozzell;England;CM|CAM;65;21;Ipswich Town;PC
Park Dong Jin;Korea Republic;ST|RB|CB;63;25;FC Seoul;PC
Jeong Dong Yun;Korea Republic;RB;62;26;Incheon United FC;PC
Yoon Bo Sang;Korea Republic;GK;67;26;Jeju United FC;PC
Olufela Olomola;England;ST;60;22;Carlisle United;PC
Rifat Zhemaletdinov;Russia;RM|LM;72;23;Lokomotiv Moscow;PC
Miguel Barbieri;Argentina;CB;71;26;Club Tijuana;PC
Rasmus Kristensen;Denmark;RWB|RB|RM|RW;72;23;FC Red Bull Salzburg;PC
Dean Henderson;England;GK;79;23;Sheffield United;PC
Simón Ramírez;Chile;RB|RM|RW;65;21;CD Universidad de Concepción;PC
Russell Canouse;United States;RB|CDM|CM;72;25;D.C. United;PC
Sean Clare;England;RB|RM|CM;67;23;Heart of Midlothian;PC
Víctor Cabezas;Colombia;GK;61;22;Deportivo Pasto;PC
Mikel Villanueva;Venezuela;LB|CB;68;27;Málaga CF;PC
Valentin Henry;France;RWB|RW;65;26;Rodez Aveyron Football;PC
Bautista Merlini;Argentina;RM|LM|LW;68;25;Guaraní (Paraguay);PC
Stéphane Diarra;Ivory Coast;RM|RW;67;21;Le Mans FC;PC
Darragh Leahy;Republic of Ireland;LB|CB;62;22;Dundalk;PC
Jordan Shipley;Republic of Ireland;CM|CAM|LW;65;22;Coventry City;PC
Paul Kalambayi;England;CB;62;21;AFC Wimbledon;PC
Paolo Yrizar;Mexico;RM|LM;64;22;Gallos Blancos de Querétaro;PC
Ognjen Ozegovic;Serbia;ST|RW|LW;69;26;SV Darmstadt 98;PC
Huang Zhengyu;China PR;CB;59;23;Guangzhou R&F FC;PC
Agyemang Diawusie;Germany;RM|LM;66;22;FC Ingolstadt 04;PC
Ruslan Babenko;Ukraine;CM;62;28;RKS Raków Czestochowa SA;PC
Jakob Glesnes;Norway;CB;69;26;Philadelphia Union;PC
Michael López;Colombia;LM|CAM;62;23;Envigado FC;PC
Iván Rojas;Colombia;CDM;63;23;Envigado FC;PC
Robert Gumny;Poland;RB;70;22;Lech Poznan;PC
Kweon Han Jin;Korea Republic;CB;65;32;Jeju United FC;PC
Claud Adjapong;Italy;RB|RM|LM;69;22;Hellas Verona;PC
Asier Benito;Spain;ST;65;25;SD Ponferradina;PC
Raphinha;Brazil;RM|RW;80;23;Stade Rennais FC;PC
Joao Rojas;Ecuador;LM|CM;66;22;CS Emelec;PC
Elhan Kastrati;lbania;GK;62;23;Trapani;PC
Anthony Georgiou;Cyprus;LB|LM;63;23;Bolton Wanderers;PC
Manuel Maranda;Austria;CB;63;23;FC Carl Zeiss Jena;PC
Sifiso Hlanti;South Africa;LB|CB|LM;69;30;Free Agents;PC
Tolaji Bola;England;LB;57;21;Arsenal;PC
Jordi Osei-Tutu;England;RB|RM|RW;62;21;VfL Bochum 1848;PC
Marcus Mehnert;Norway;ST;57;22;SK Brann;PC
Jeppe Arctander Moe;Norway;LB;64;24;Stabæk Fotball;PC
Franco Lobos;Chile;ST|LM;65;21;Universidad de Chile;PC
Jang Ho Ik;Korea Republic;RB|RM;67;26;Suwon Samsung Bluewings;PC
Steffen Lie Skålevik;Norway;ST;64;27;Sarpsborg 08 FF;PC
Markus Pettersen;Norway;GK;61;21;SK Brann;PC
Deyver Vega;Costa Rica;RM|RW;65;27;Vålerenga Fotball;PC
Borja Galán;Spain;RM|LM;69;27;Real Racing Club;PC
Noah Joel Sarenren Bazee;Nigeria;RM;70;23;FC Augsburg;PC
Blas Riveros;Paraguay;LB;69;22;FC Basel 1893;PC
Miha Zajc;Slovenia;CM|CAM;74;26;Fenerbahçe SK;PC
Ethan Ross;England;GK;59;23;Colchester United;PC
Allan Campbell;Scotland;CDM|CM;69;22;Motherwell;PC
Christian Ventola;Italy;RB|RM;57;23;Cittadella;PC
Robin Le Normand;France;CB;75;23;Real Sociedad;PC
Riley McGree;Australia;RM|CM|CAM;72;21;Adelaide United;PC
Jorge Sánchez;Mexico;RB|LB;72;22;Club América;PC
Luis Sinisterra;Colombia;ST|RW|LW;74;21;Feyenoord;PC
Linus Obexer;Switzerland;LB|LWB|LW;57;23;FC Lugano;PC
Ramón Miérez;Argentina;ST;68;23;CD Tenerife;PC
Tahith Chong;Netherlands;RM|LM;65;20;Manchester United;PC
Alin To?ca;Romania;LB|CB;69;28;Gazisehir Gaziantep Futbol Kulübü;PC
Baris Atik;Turkey;LM|CAM|CF;69;25;SG Dynamo Dresden;PC
Ángel Faría;Venezuela;RB;63;36;Mineros de Guayana;PC
Daniel Benítez;Venezuela;CB;63;32;Zamora Fútbol Club;PC
Luis Hernández;Mexico;RB|CB;66;22;Deportivo Toluca;PC
Kristiyan Malinov;Bulgaria;CDM|CM;67;26;Free Agents;PC
Samuel Grandsir;France;RM|LM;72;23;Stade Brestois 29;PC
Riccardo Orsolini;Italy;RM|CAM|RW;76;23;Bologna;PC
Andrés Schetino;Uruguay;CDM|CM;67;26;Centro Atlético Fénix;PC
Josh Koroma;England;ST|RM|LM;59;21;Rotherham United;PC
Lee Sang Heon;Korea Republic;ST|CAM;65;22;Ulsan Hyundai Horang-i;PC
Fernando Saucedo;Bolivia;CDM|CM;68;30;Club Always Ready;PC
Carmelo Algarañaz;Bolivia;ST;63;24;Club Deportivo Oriente Petrolero;PC
Alexis Arias;Peru;CDM|CM;64;24;FBC Melgar;PC
Daniel Udoh;Nigeria;ST|RW|LW;59;23;Shrewsbury;PC
Lincoln;Brazil;CAM;71;21;Santa Clara;PC
Elgezabal;Spain;CB|CDM;69;27;AD Alcorcón;PC
Pomares;Spain;LB;69;27;AD Alcorcón;PC
George Hirst;England;ST;65;21;Leicester City;PC
Sofien Moussa;Tunisia;ST;60;32;Fotbal Club Academica Clinceni;PC
Jesús Angulo;Mexico;LM;70;23;Guadalajara;PC
Messias;Brazil;CB;68;25;Rio Ave FC;PC
Shaun Want;Scotland;CB;58;23;Hamilton Academical FC;PC
Hugo Cuypers;Belgium;ST|RM;68;23;Athlétic Club Ajaccio;PC
Amath Ndiaye;Senegal;LM;76;24;Getafe CF;PC
Brayhan Torres;Colombia;LM;58;22;La Equidad;PC
Daniel Stanese;Canada;CB|CDM|CM;62;26;FC Carl Zeiss Jena;PC
Aïssa Laïdouni;France;CM;64;23;Fotbal Club Voluntari;PC
Samba Camara;France;CB;68;27;Sivasspor;PC
Neris;Brazil;CB;73;28;Boavista FC;PC
Rory Holden;Northern Ireland;RM|CAM;63;22;Walsall;PC
Akito Fukumori;Japan;CB;71;27;Hokkaido Consadole Sapporo;PC
Kiichi Yajima;Japan;ST;63;25;F.C. Tokyo;PC
Jacob Sørensen;Denmark;CM;67;22;Esbjerg fB;PC
Diego González;Chile;RB|CB;62;22;CD O'Higgins;PC
Luca Germoni;Italy;LB|LM;63;22;Castellammare di Stabia;PC
Thijmen Nijhuis;Netherlands;GK;61;22;FC Utrecht;PC
Connor McLennan;Scotland;RM|LM;67;20;Aberdeen;PC
Mamadou Doucouré;France;CB;62;22;Borussia Mönchengladbach;PC
Yakou Meité;Ivory Coast;ST|RM;69;24;Reading;PC
Alexander Isak;Sweden;ST;78;20;Real Sociedad;PC
David Okereke;Nigeria;ST|RW;73;22;Club Brugge KV;PC
Juan Pablo Ramírez;Colombia;LM|CAM;66;22;Atlético Bucaramanga;PC
Zubeldia;Spain;CB|CDM|CM;77;23;Real Sociedad;PC
Daniel Nussbaumer;Austria;RM|LM|CAM;59;20;SCR Altach;PC
Ballou Tabla;Canada;RM|LM|LW;64;21;Impact Montréal;PC
Keiran Evans;Wales;CAM;57;21;Swansea City;PC
Przemyslaw Bargiel;Poland;CAM;60;20;Slask Wroclaw;PC
Pontus Dahlberg;Sweden;GK;68;21;FC Emmen;PC
Sofiane Alakouch;France;RB;73;22;Nîmes Olympique;PC
Lee Dong Su;Korea Republic;LB|CDM|CM;63;26;Sangju Sangmu FC;PC
Alexis Messidoro;Argentina;RM|CAM;63;23;Estudiantes de Mérida;PC
Alexis Maldonado;Argentina;CB;65;22;Club Atlético Banfield;PC
Morgan Feeney;England;CB;64;21;Tranmere Rovers;PC
Robin Bormuth;Germany;CB;70;24;Fortuna Düsseldorf;PC
Thiago Martins;Brazil;CB;71;25;Yokohama F·Marinos;PC
Alexandr Maksimenko;Russia;GK;72;22;Spartak Moscow;PC
Aaron Lewis;Wales;RB|LB;60;22;Lincoln City;PC
Simone Edera;Italy;CAM|CF|RW;67;23;Torino;PC
Ben Brereton;England;ST|RM;67;21;Blackburn Rovers;PC
Jack Evans;Wales;CDM|CM;59;22;Mansfield Town;PC
Fredrik Andre Bjørkan;Norway;LB;69;21;FK Bodø/Glimt;PC
Tyreeq Bakinson;England;CDM|CM;60;21;Plymouth Argyle;PC
Simone Palombi;Italy;ST;66;24;Cremona;PC
Alessandro Rossi;Italy;ST;66;23;Castellammare di Stabia;PC
Anderson Lucoqui;Germany;LB|LM;67;23;DSC Arminia Bielefeld;PC
Jhohan Romaña;Colombia;CB;62;21;Guaraní (Paraguay);PC
Sheriff Sinyan;Gambia;CB|CM;60;24;Lillestrøm SK;PC
Nicolás Leguizamón;Argentina;ST;71;25;Defensa y Justicia;PC
John Salas;Chile;RB|LB;61;23;Coquimbo Unido;PC
Patryk Szysz;Poland;ST;63;22;Zaglebie Lubin;PC
Eboue Kouassi;Ivory Coast;CDM;67;22;KRC Genk;PC
Carlos Cuesta;Colombia;CB|CDM;70;21;KRC Genk;PC
Wang Fei;China PR;RWB|LB|RM|RW;61;27;Henan Jianye FC;PC
Jens Petter Hauge;Norway;RW|LW;65;20;FK Bodø/Glimt;PC
Anthony D'Alberto;Belgium;RB|LB;70;25;Moreirense FC;PC
Jack Taylor;Republic of Ireland;CM;63;22;Peterborough United;PC
Ronan Hale;Republic of Ireland;ST|RM|RW;60;21;St. Patrick's Athletic;PC
Odsonne Edouard;France;ST;76;22;Celtic;PC
Alexandru Dandea;Romania;CB|CDM;65;32;Asocia?ia Fotbal Club Astra Giurgiu;PC
Ricardo Alves;Portugal;CB;67;29;CD Tondela;PC
Júnior Morais;Brazil;LB|LWB|LW;72;34;Gazisehir Gaziantep Futbol Kulübü;PC
Alexandru Stan;Romania;RB|LB|CDM;65;31;Fotbal Club FCSB;PC
Alexandru Ioni?a;Romania;CAM|RW;67;25;Asocia?ia Fotbal Club Astra Giurgiu;PC
Daniel Florea;Romania;ST;63;32;AFC Chindia Târgovi?te;PC
Gino Fechner;Germany;CDM|CM;64;22;1. FC Kaiserslautern;PC
Charles Pickel;Switzerland;CDM;68;23;Grenoble Foot 38;PC
Eray Cömert;Switzerland;CB;69;22;FC Basel 1893;PC
Julián Chicco;Argentina;CDM|CM;67;22;Patronato;PC
Tomás Sandoval;Argentina;ST;64;21;Colón de Santa Fe;PC
Mamadou Fall;Senegal;RM;70;28;Sporting Charleroi;PC
Matos;Spain;LB;68;25;FC Twente;PC
Lucio Chiappero;Argentina;GK;64;26;Defensa y Justicia;PC
Dereck Kutesa;Switzerland;RW|LW;68;22;Stade de Reims;PC
Maximiliano Lovera;Argentina;ST|RM|CAM;70;21;Olympiacos CFP;PC
Harry Phillips;England;CM|CAM;57;22;Southend United;PC
Léo Duarte;Brazil;RB|CB;72;24;Milan;PC
Lucas Paquetá;Brazil;CM|CAM;77;22;Milan;PC
Kye Rowles;Australia;CB;59;22;Central Coast Mariners;PC
Connor O'Toole;Australia;LB;59;23;Newcastle Jets;PC
Aaron Ramsdale;England;GK;75;22;AFC Bournemouth;PC
David Kasumu;Nigeria;CM;61;20;Milton Keynes Dons;PC
Liam Cullen;Wales;ST;59;21;Swansea City;PC
Ronaldo Vieira;England;CDM|CM;72;22;Sampdoria;PC
Gao Huaze;China PR;RM|LM|LW;57;22;Hebei China Fortune FC;PC
Cristian Calderón;Mexico;LB;70;23;Guadalajara;PC
Sam Field;England;CDM|CM;67;22;Charlton Athletic;PC
Sebastián Villa;Colombia;RM|LM|RW;75;24;Boca Juniors;PC
Lukas Mühl;Germany;CB;71;23;1. FC Nürnberg;PC
Sami Al Najai;Saudi Arabia;CDM|CM|CAM;61;23;Damac FC;PC
Josín Martínez;Spain;CB;63;23;R. Oviedo;PC
Alessio Castro-Montes;Belgium;RB|RM;71;23;KAA Gent;PC
Leonardo Sernicola;Italy;LB;62;23;Ascoli;PC
Nathael Silbeira;Brazil;GK;71;24;Cruzeiro;PC
Nelson Freitosa;Brazil;GK;64;24;Ceará Sporting Club;PC
Eduardo Fonseira;Brazil;GK;71;20;Botafogo;PC
Vágner Corraldo;Brazil;LB;73;20;Club Athletico Paranaense;PC
Jony Reitosa;Brazil;RB;70;28;Ceará Sporting Club;PC
Vágner Norteiro;Brazil;RB;68;24;Chapecoense;PC
Márcio Velinha;Brazil;GK;68;32;Chapecoense;PC
Jairo Farnias;Brazil;GK;70;20;Internacional;PC
Sander Asevedo;Brazil;GK;63;24;Fortaleza;PC
Caio Tafarell;Brazil;CDM;69;28;Goiás;PC
Tomás Nuninho;Brazil;CDM;68;24;Santos;PC
Josimar Feijoo;Brazil;CDM;66;28;Chapecoense;PC
Claudio Mouria;Brazil;CAM;68;28;Santos;PC
Jorgino Baumer;Brazil;CAM;68;24;Chapecoense;PC
Caio Milaçar;Brazil;CAM;74;24;Ceará Sporting Club;PC
Welliton Helmes;Brazil;CAM;67;20;Internacional;PC
Allan Ardaújo;Brazil;CAM;70;32;Centro Sportivo Alagoano;PC
Sandeiro Leal;Brazil;CAM;69;20;Fortaleza;PC
Joaninho Chagas;Brazil;CAM;64;20;Avaí;PC
Adrián Maideira;Brazil;CAM;68;24;Goiás;PC
Mairdel Sampaio;Brazil;CAM;64;20;Centro Sportivo Alagoano;PC
Davide Eustáquio;Brazil;CAM;69;28;Santos;PC
Rômulo Calsede;Brazil;ST;72;20;Atlético Mineiro;PC
Jonaldo Santoso;Brazil;ST;68;28;Avaí;PC
Lluis López;Spain;CB;69;23;CD Tenerife;PC
Borja Lasso;Spain;LM|CM|CAM;71;26;CD Tenerife;PC
Odriozola;Spain;RB;79;24;FC Bayern München;PC
Rarmani Edmonds-Green;England;RB|CB;59;21;Swindon Town;PC
Nathan Sheron;England;CB|CDM;59;22;Walsall;PC
Henry Onyekuru;Nigeria;ST|LM;77;23;Galatasaray SK;PC
Eric Ocansey;Ghana;RM|LM;68;22;KV Kortrijk;PC
Babacar Niasse;Senegal;GK;63;23;CD Tondela;PC
Serigne Mor Mbaye;Senegal;GK;61;24;Kristiansund BK;PC
Carlos Cáceda;Peru;GK;71;28;FBC Melgar;PC
Jhon Chancellor;Venezuela;CB;70;28;Brescia;PC
Yangel Herrera;Venezuela;CDM|CM;72;22;Granada CF;PC
Johan Hove;Norway;CM;60;19;Strømsgodset IF;PC
Majed Kanabah;Saudi Arabia;CDM|CM;60;27;Al Fateh;PC
Anthony Ralston;Scotland;RB;64;21;St. Johnstone FC;PC
Ross Cunningham;Scotland;ST|LM;58;22;Hamilton Academical FC;PC
Orel Mangala;Belgium;CDM|CM;74;22;VfB Stuttgart;PC
Callum Styles;England;CM|CAM;63;20;Barnsley;PC
Tamás Szántó;Hungary;CM|CAM;63;24;SK Rapid Wien;PC
Renato Tarifeño;Chile;ST;66;23;CD Palestino;PC
Jack Aitchison;Scotland;ST|LW;60;20;Forest Green Rovers;PC
Gonzalo Escobar;Argentina;LB;71;23;Colón de Santa Fe;PC
Ionu? Andrei Radu;Romania;GK;75;23;Parma;PC
Emanuel Ojeda;Argentina;CDM|CM;66;22;Rosario Central;PC
Gonzalo Maroni;Argentina;CAM|LW;70;21;Sampdoria;PC
Lewis Moore;Scotland;LWB|LM|LW;63;22;Heart of Midlothian;PC
David Turnbull;Scotland;CM|CAM;70;21;Motherwell;PC
Dodô;Brazil;RB;71;21;Shakhtar Donetsk;PC
Lucas Fernandes;Brazil;CM|CAM;73;22;Portimonense SC;PC
Artur;Brazil;CDM|CM;72;24;Columbus Crew SC;PC
Araruna;Brazil;RB|CDM|CM;65;24;Reading;PC
Luiz Araújo;Brazil;RM|LM;76;24;LOSC Lille;PC
Dogukan Sinik;Turkey;RM|LM|CAM;68;21;Antalyaspor;PC
Massimiliano Mangraviti;Italy;CB|CDM;65;22;Brescia;PC
Hotman El Kababri;Morocco;RB;62;20;SV Zulte Waregem;PC
Wolke Janssens;Belgium;RB|CB;64;24;Sint-Truidense VV;PC
David Carmona;Spain;RWB|RB|RW;66;23;Real Racing Club;PC
Carlos Soler;Spain;RM|LM|CM;80;23;Valencia CF;PC
Alimami Gory;France;ST|LW;68;23;KSV Cercle Brugge;PC
Keanu Staude;Germany;CAM|LW;67;23;DSC Arminia Bielefeld;PC
Fábio China;Portugal;LB;69;28;Marítimo;PC
Roland Sallai;Hungary;LM|CF;72;23;Sport-Club Freiburg;PC
Barnabás Bese;Hungary;RB;68;26;Havre Athletic Club;PC
Niall Ennis;England;ST|LM;64;21;Doncaster Rovers;PC
Luis Abram;Peru;CB;73;24;Vélez Sarsfield;PC
Jahmal Hector-Ingram;England;ST;57;21;Derby County;PC
Yeon Je Woon;Korea Republic;CB;67;25;Seongnam FC;PC
Django Warmerdam;Netherlands;LB|LM;68;24;FC Groningen;PC
Jordy Bruijn;Netherlands;CAM|LW;67;24;SC Heerenveen;PC
Damil Dankerlui;Netherlands;RB|RW;67;23;Willem II;PC
Ché Nunnely;Netherlands;RW;69;21;Willem II;PC
Carel Eiting;Netherlands;CDM|CM;71;22;Ajax;PC
John Kitolano;Norway;LB;62;20;Molde FK;PC
Breiner Paz;Colombia;CB;61;22;Millonarios FC;PC
Cho Young Wook;Korea Republic;ST|CM|LW;66;21;FC Seoul;PC
Leandro Maciel;Argentina;CDM|CM;68;24;Club Atlético Aldosivi;PC
Bruno Viana;Brazil;CB;77;25;SC Braga;PC
Robby McCrorie;Scotland;GK;60;22;Livingston FC;PC
Ross McCrorie;Scotland;RB|CDM;67;22;Portsmouth;PC
Ismail Isa;Bulgaria;ST;63;31;Free Agents;PC
Patrik Schick;Czech Republic;ST|CF|RW;78;24;RB Leipzig;PC
Gauthier Hein;France;LM|CM|CAM;67;23;Valenciennes FC;PC
Beryly Lubala;DR Congo;LM;65;22;Crawley Town;PC
Corey O'Keeffe;Republic of Ireland;RWB|LWB|CM|RW|LW;61;22;Macclesfield Town;PC
Sam Surridge;England;ST;67;22;AFC Bournemouth;PC
Corey Jordan;England;CB;59;21;AFC Bournemouth;PC
Steve Seddon;England;LB|LWB|LW;66;22;Portsmouth;PC
Andy Fisher;England;GK;57;22;Milton Keynes Dons;PC
Matthew Platt;England;CB;58;22;Blackburn Rovers;PC
Jeong Seung Won;Korea Republic;ST|CM|RW;60;23;Daegu FC;PC
Steve Breitkreuz;Germany;CB;68;28;FC Erzgebirge Aue;PC
Calogero Rizzuto;Germany;RB|LWB|LM|LW;69;28;FC Erzgebirge Aue;PC
Mario Kvesic;Bosnia & Herzegovina;ST|CM|CAM;66;28;1. FC Magdeburg;PC
Louis Samson;Germany;CB|CDM;67;25;FC Erzgebirge Aue;PC
Simon Skarlatidis;Germany;RM|LM|CM;66;29;1. FC Kaiserslautern;PC
Cebio Soukou;Benin;ST|RW;69;27;DSC Arminia Bielefeld;PC
Neider Barona;Colombia;LM;62;23;La Equidad;PC
Aapo Halme;Finland;CB|CDM;66;22;Barnsley;PC
Leo Väisänen;Finland;CB;63;23;IF Elfsborg;PC
Atomu Tanaka;Japan;LM;66;32;HJK Helsinki;PC
Lucas Lingman;Finland;CM|CAM;61;22;HJK Helsinki;PC
Saku Ylätupa;Finland;CM|CAM;63;20;AIK;PC
Nikolai Alho;Finland;RB|RM|LM;64;27;HJK Helsinki;PC
Lassi Lappalainen;Finland;LM|LW;68;21;Impact Montréal;PC
Im Dong Hyuk;Korea Republic;CB;61;27;Jeju United FC;PC
Vincent Thill;Luxembourg;RM|CAM;64;20;US Orléans Loiret Football;PC
Lewis Travis;England;CDM|CM;72;22;Blackburn Rovers;PC
Park Byung Hyun;Korea Republic;CB;59;27;Sangju Sangmu FC;PC
Laurence Bilboe;England;GK;57;22;Rotherham United;PC
Myziane Maolida;France;ST|LW;71;21;OGC Nice;PC
Viti Rozada;Spain;RM;65;22;R. Oviedo;PC
José Palacios;Colombia;RM;58;23;Independiente Santa Fe;PC
Mateo Puerta;Colombia;RB;59;23;Rionegro Águilas;PC
Andoni López;Spain;LB;68;24;Elche CF;PC
Kevin Martin Krygård;Norway;CM|LW;59;20;FK Haugesund;PC
Marcus Mølvadgaard;Denmark;ST;60;20;Strømsgodset IF;PC
Rémy Descamps;France;GK;67;24;Sporting Charleroi;PC
Cristhian Machado;Bolivia;CDM|CM;65;30;Club Bolívar;PC
Lourency;Brazil;RW|LW;72;24;Gil Vicente FC;PC
Declan Rice;England;CDM|CM;78;21;West Ham United;PC
Jannik Müller;Germany;CB;69;26;SG Dynamo Dresden;PC
Niklas Landgraf;Germany;LB|CB|LM;66;24;Hallescher FC;PC
Markus Schubert;Germany;GK;70;22;FC Schalke 04;PC
Niklas Hauptmann;Germany;CM;67;24;1. FC Köln;PC
Marc Wachs;Germany;LB|LWB|LW;64;25;SV Wehen Wiesbaden;PC
Fernando Medeiros;Brazil;CB|CDM;65;24;Portimonense SC;PC
Alphonso Davies;Canada;LB|RM|LM;77;19;FC Bayern München;PC
Johannes Eggestein;Germany;ST|RW;72;22;SV Werder Bremen;PC
Joshua Bitter;Germany;RB;62;23;MSV Duisburg;PC
Ashley Nadesan;England;ST|RW;60;25;Crawley Town;PC
Felix Müller;Germany;LWB|LM|CM|LW;66;27;SpVgg Unterhaching;PC
Ioannis Karsanidis;Greece;RWB|RM|CAM|RW;63;27;Chemnitzer FC;PC
Peter Kurzweg;Germany;RB|LB|LM;66;26;FC Ingolstadt 04;PC
Marcão;Brazil;CB;75;24;Galatasaray SK;PC
Cem Özdemir;Turkey;RM|CM;65;28;Sivasspor;PC
Oghenekaro Etebo;Nigeria;CDM|CM;72;24;Getafe CF;PC
Carlos Quintana;Argentina;CB;74;32;Argentinos Juniors;PC
Haydar Yilmaz;Turkey;GK;66;36;Gazisehir Gaziantep Futbol Kulübü;PC
Nazareno Solís;Argentina;LM|LW;67;26;Club Atlético Aldosivi;PC
Victorio Ramis;Argentina;ST|RM|LM;66;26;Argentinos Juniors;PC
Emanuel Reynoso;Argentina;LM|CM|CAM;74;24;Boca Juniors;PC
Mads Bech Sørensen;Denmark;CB;62;21;AFC Wimbledon;PC
Andreas Albers;Denmark;ST;65;30;SSV Jahn Regensburg;PC
Jesper Christjansen;Denmark;CDM|CM;67;32;Lyngby BK;PC
David Sesay;England;RB|LWB|LW;59;21;Crawley Town;PC
Lasse Fosgaard;Denmark;RWB|RM|RW;64;33;Lyngby BK;PC
Mikkel Rygaard;Denmark;CM|CF;70;29;FC Nordsjælland;PC
Frederik Gytkjær;Denmark;ST|CAM;65;27;Lyngby BK;PC
Mads Kaalund;Denmark;CM;58;23;Silkeborg IF;PC
Omar Bogle;England;ST;66;27;ADO Den Haag;PC
Harry Clifton;Wales;CDM|CM;59;22;Grimsby Town;PC
Daniel Anyembe;Denmark;RB;64;22;Esbjerg fB;PC
Kasper Enghardt;Denmark;CB|CDM;64;28;Lyngby BK;PC
Michalis Manias;Greece;ST;64;30;Pogon Szczecin;PC
Evander;Brazil;CM|CAM;72;22;FC Midtjylland;PC
Alioune Ba;France;LB|CB;62;30;US Orléans Loiret Football;PC
Oualid El Hajjam;Morocco;RWB|RB|RW;72;29;ESTAC Troyes;PC
Jordan Lefort;France;LB|CB;71;26;BSC Young Boys;PC
Sammy Skytte;Denmark;CM;66;23;FK Bodø/Glimt;PC
Jeppe Okkels;Denmark;LM;64;21;Silkeborg IF;PC
Serge N'Guessan;Ivory Coast;CDM|CM;63;25;AS Nancy Lorraine;PC
Guillaume Heinry;France;ST|CM|CAM;66;30;FC Chambly Oise;PC
Gedson Fernandes;Portugal;CM;75;21;Tottenham Hotspur;PC
Florentino;Portugal;CDM|CM;76;20;SL Benfica;PC
Jota;Portugal;RM|LM;71;21;SL Benfica;PC
Mésaque Djú;Portugal;RM|LM;58;21;West Ham United;PC
Aurélio Buta;Portugal;RB|RM;76;23;Royal Antwerp FC;PC
Diogo Dalot;Portugal;RB|LB;75;21;Manchester United;PC
Diogo Leite;Portugal;CB;72;21;FC Porto;PC
Diogo Queirós;Portugal;RB|CB;71;21;Royal Excel Mouscron;PC
Diogo Costa;Portugal;GK;70;20;FC Porto;PC
Luis Reyes;Mexico;LB;70;29;Club Atlético de San Luis;PC
Julian Quiñones;Colombia;ST|RM;71;23;Tigres U.A.N.L.;PC
Juan Leiva;Chile;CDM|CM|CAM;68;26;Unión La Calera;PC
Jonathan Ikoné;France;RM|CAM;79;22;LOSC Lille;PC
Yannick Mamilonne;France;ST;64;28;FC Chambly Oise;PC
Emanuel Novo;Portugal;GK;64;27;Asocia?ia Fotbal Club Hermannstadt;PC
Guessouma Fofana;France;CDM|CM;68;27;Le Mans FC;PC
Bakaye Dibassy;Mali;LB|CB;73;30;Amiens SC;PC
Kristian Dirks Riis;Denmark;CB;61;23;FC Midtjylland;PC
