name;nationality;position;overall;age;real_team;device
Juan José Orellana;Bolivia;LB;66;22;Club Always Ready;3
Hernán Rodríguez;Bolivia;CDM|LM|CM;68;24;Club Bolívar;3
Pedro González;Paraguay;GK;58;21;Club Olimpia;3
Carlos Rolón;Paraguay;CB;68;28;Club Olimpia;3
Hernesto Caballero;Paraguay;CDM;65;29;Club Olimpia;3
Hugo Fernández;Paraguay;LM;58;22;Club Olimpia;3
Braian Ojeda;Paraguay;CDM|CM;68;20;Defensa y Justicia;3
Richard Sánchez;Paraguay;CM;69;24;Club América;3
Fernando Cardozo;Paraguay;RW;63;19;Boavista FC;3
Nicolò Armini;Italy;CB;66;19;Lazio;3
Luca Kilian;Germany;CB;69;20;SC Paderborn 07;3
Kevin Holzweiler;Germany;RM;65;25;Fußballclub Viktoria Köln 1904 e.V.;3
Nesta Guinness-Walker;England;LB|LWB|LW;62;20;AFC Wimbledon;3
Kouadio Manu Koné;France;CM;67;19;Toulouse Football Club;3
Nathan Ngoumou;France;RW|LW;61;20;Toulouse Football Club;3
Moussa Diarra;France;LB|CB;62;19;Toulouse Football Club;3
Edwin Banguera;Colombia;LB;67;23;Gil Vicente FC;3
Ahmed Isaiah;Nigeria;CM;63;24;Gil Vicente FC;3
Nicholas Wunsch;Austria;CM|CAM;61;19;SK Rapid Wien;3
Bruno Morais;Portugal;CB;63;22;Desportivo das Aves;3
Anatoliy Trubin;Ukraine;GK;59;18;Shakhtar Donetsk;3
Nick Shinton;Belgium;GK;62;19;Club Brugge KV;3
Frazer Blake-Tracy;England;LB;60;24;Peterborough United;3
Erik Engelhardt;Germany;ST|LW;60;22;FC Hansa Rostock;3
Boris Cespedes;Switzerland;CDM|CM;59;25;Servette FC;3
Kastriot Imeri;Switzerland;CDM|CM;58;20;Servette FC;3
Mathieu Troonbeeckx;Belgium;RM;58;22;Sint-Truidense VV;3
Michael Svoboda;Austria;CB|CDM|CM;64;21;WSG Swarovski Tirol;3
David Gugganig;Austria;CB;64;23;WSG Swarovski Tirol;3
Ferdinand Oswald;Germany;GK;66;29;WSG Swarovski Tirol;3
Sebastian Santin;Austria;RWB|RM|RW;62;26;WSG Swarovski Tirol;3
Andrés Chicaiza;Ecuador;ST|CAM|RW;64;28;C.D. Universidad Católica del Ecuador;3
Pedro Ortiz;Ecuador;GK;68;30;CS Emelec;3
Dirk Abels;Netherlands;RB;64;23;Sparta Rotterdam;3
Halil Dervisoglu;Turkey;ST|CF;69;20;Brentford;3
Marvin Ekpiteta;England;RB|CB;57;24;Leyton Orient;3
Leo Greiml;Austria;CB;61;19;SK Rapid Wien;3
Gabriel Souza;Brazil;GK;66;23;Futebol Clube de Famalicão;3
Anderson Oliveira;Brazil;ST;69;22;Futebol Clube de Famalicão;3
Mohammed Al Moqahwi;Saudi Arabia;GK;58;24;Al Adalah Club;3
Abdullah Al Humayan;Saudi Arabia;RM|CM;59;32;Al Adalah Club;3
Brandon Aveiro;Portugal;CF;58;18;Crystal Palace;3
Jesús Pretell;Peru;CDM|CM;67;21;FBC Melgar;3
Patricio Álvarez;Peru;GK;67;26;Free Agents;3
Joel Graterol;Venezuela;GK;65;23;América de Cali;3
Cadete;Spain;LB|CB;65;26;Gallos Blancos de Querétaro;3
Yousef Omar;Niger;ST;59;26;Al Hazem;3
Sven Sonnenberg;Germany;CB;64;21;FC Hansa Rostock;3
Jan Sobocinski;Poland;CB;62;21;LKS Lódz;3
Anders Hagelskjær;Denmark;LB|CB;62;23;Silkeborg IF;3
Frederik Alves;Denmark;CB;60;20;Silkeborg IF;3
Deni Hocko;Montenegro;CDM|CM;68;26;Royal Excel Mouscron;3
Pathé Ciss;Senegal;CDM|CM;66;26;CF Fuenlabrada;3
Rémy Boissier;France;CDM|RM|CM;65;26;Rodez Aveyron Football;3
Alexandre Vardin;France;RB;64;30;Le Mans FC;3
Tom Duponchelle;France;RB|LB;61;24;Le Mans FC;3
Ousseynou Diagne;Senegal;CDM;59;21;Kristiansund BK;3
Yannick Osée;Germany;CB;61;23;SV Meppen;3
Florian Egerer;Germany;CDM;64;22;SV Meppen;3
Sergio Ruiz;Spain;CDM|CM|CAM;66;25;Real Racing Club;3
Enzo Lombardo;France;LM;69;23;Real Racing Club;3
Javi Siverio;Spain;ST;62;22;Real Racing Club;3
Jon Ander;Spain;ST;65;30;Real Racing Club;3
Rafa Tresaco;Spain;ST;61;19;Real Racing Club;3
Laros Duarte;Netherlands;CM;64;23;Sparta Rotterdam;3
Mehmet Erdem Ugurlu;Turkey;LB|LWB|LW;62;32;Gazisehir Gaziantep Futbol Kulübü;3
Oguz Ceylan;Turkey;RWB|RB|RW;66;29;Gazisehir Gaziantep Futbol Kulübü;3
Joshua Mroß;Germany;GK;57;23;Chemnitzer FC;3
Kostadin Velkov;Bulgaria;CB;61;31;Chemnitzer FC;3
Rafael Garcia;Germany;LM;65;26;Chemnitzer FC;3
Benedict dos Santos;Germany;CDM;60;22;Sportverein Waldhof Mannheim 07 e.V.;3
Jan Hendrik Marx;Germany;RB|RM;65;25;Sportverein Waldhof Mannheim 07 e.V.;3
Benjamin Santelli;France;RM|LM;63;28;FC Chambly Oise;3
Etienne Vaessen;Netherlands;GK;66;25;RKC Waalwijk;3
Juriën Gaari;Curacao;RB;64;26;RKC Waalwijk;3
Saïd Bakari;Comoros;LB|LW;64;25;RKC Waalwijk;3
Kees Heemskerk;Netherlands;GK;59;29;RKC Waalwijk;3
Jari Koenraat;Netherlands;RW;61;24;RKC Waalwijk;3
Nils Blumberg;Germany;RB|RM|CF;61;23;Chemnitzer FC;3
Marcel Hoffmeier;Germany;LM|CAM;58;21;SC Preußen Münster;3
Okan Erdogan;Germany;CB|CDM;62;21;SC Preußen Münster;3
Piotr Pyrdol;Poland;LM;57;21;Legia Warszawa;3
Patrick Osterhage;Germany;CDM|CM;57;20;Borussia Dortmund;3
Jan Grzesik;Poland;RB;61;25;LKS Lódz;3
Seref Özcan;Germany;RM|RW|LW;65;24;SC Preußen Münster;3
Sascha Eichmeier;Germany;LB|LM;60;30;Fußballclub Viktoria Köln 1904 e.V.;3
Dante Stipica;Croatia;GK;70;29;Pogon Szczecin;3
Derrick Köhn;Germany;LB;63;21;FC Bayern München II;3
Angelo Mayer;Germany;LB;58;23;FC Bayern München II;3
Maximilian Zaiser;Germany;CDM|CM|CAM;58;21;FC Bayern München II;3
Jannik Rochelt;Germany;RB|CAM;61;21;FC Bayern München II;3
Alexander Nollenberger;Germany;RM|LM;59;23;FC Bayern München II;3
Marcel Zylla;Poland;RM|LM|CAM;60;20;FC Bayern München II;3
Karlo Muhar;Croatia;CDM;63;24;Lech Poznan;3
Jakub Holúbek;Slovakia;LB;60;29;Piast Gliwice;3
Chris Richards;United States;RB|CB;63;20;FC Bayern München II;3
Josip Stanisic;Germany;RB|LB|CB;57;20;FC Bayern München II;3
Angelo Stiller;Germany;CDM|CM;61;19;FC Bayern München II;3
Joshua Zirkzee;Netherlands;ST|CAM|CF;66;19;FC Bayern München;3
Artur Bogusz;Poland;RB|LB;57;27;LKS Lódz;3
Maciej Wolski;Poland;CM;58;23;LKS Lódz;3
Leon Bell Bell;Cameroon;LB;62;23;1. FC Magdeburg;3
Anthony Roczen;Germany;ST;61;20;1. FC Magdeburg;3
José Gragera;Spain;CM;62;20;R. Sporting;3
Sirlord Conteh;Germany;RM;63;24;1. FC Magdeburg;3
Guima;Portugal;CDM|CM;60;24;LKS Lódz;3
Pirulo;Spain;ST|LM;63;28;LKS Lódz;3
Maher Mohammed;Saudi Arabia;ST;59;24;Ettifaq FC;3
Miguel Ángel;Spain;ST;63;22;Albacete BP;3
Kirian;Spain;CDM|CM|CAM;68;24;UD Las Palmas;3
Diego Aravena;Chile;CM;59;23;Coquimbo Unido;3
Ugarte;Spain;CB;64;25;R. Oviedo;3
Mauro Maureira;Chile;CDM;59;19;Unión Española;3
Tyrese Sinclair;England;RM|LM|CAM;58;19;Mansfield Town;3
Tomáš Petrášek;Czech Republic;CB;66;28;RKS Raków Czestochowa SA;3
Cristian Costin;Romania;RB|RW;60;22;Fotbal Club Voluntari;3
Ismet Lushaku;Kosovo;CDM|CM;58;19;AFC Eskilstuna;3
Larrazabal;Spain;RW;68;22;Athletic Club;3
Petr Schwarz;Czech Republic;CDM|CM;64;28;RKS Raków Czestochowa SA;3
Kwame Poku;England;RM|LM|CAM;60;18;Colchester United;3
Nassim Ouammou;France;CM;58;27;Rodez Aveyron Football;3
Ayoub Ouhafsa;France;ST;60;22;Rodez Aveyron Football;3
Iustin Popescu;Romania;GK;57;26;AFC Chindia Târgovi?te;3
Marian Aioani;Romania;GK;64;20;AFC Chindia Târgovi?te;3
Cornel Dinu;Romania;LB;60;31;AFC Chindia Târgovi?te;3
Denis Dumitra?cu;Romania;LB|CB;61;25;AFC Chindia Târgovi?te;3
Marius Martac;Romania;RB;66;29;AFC Chindia Târgovi?te;3
Vadim Ra?a;Moldova;CDM;62;27;AFC Chindia Târgovi?te;3
Daniel Novac;Romania;CM;61;32;AFC Chindia Târgovi?te;3
Liviu Mihai;Romania;CM|CAM;63;32;AFC Chindia Târgovi?te;3
Andreas Mircea Mihaiu;Romania;RM|LM;61;21;Fotbal Club Dinamo Bucure?ti;3
Andrei ?erban;Romania;RM|LM;61;19;AFC Chindia Târgovi?te;3
Cristian Cherchez;Romania;ST|CAM;65;29;AFC Chindia Târgovi?te;3
Cristian Negu?;Romania;ST|RM;63;24;AFC Chindia Târgovi?te;3
Mihai Neicu?escu;Romania;ST|LM;63;21;Fotbal Club Dinamo Bucure?ti;3
Mohammed Jamal;United Arab Emirates;CDM|CM;65;26;Al Ain FC;3
Andrei Ureche;Romania;GK;59;22;Fotbal Club Academica Clinceni;3
Octavian Vâlceanu;Romania;GK;63;23;Fotbal Club Academica Clinceni;3
Razvan Patriche;Romania;CB;63;34;Fotbal Club Academica Clinceni;3
Mihai Dobrescu;Romania;LB;63;27;Fotbal Club Academica Clinceni;3
Robert Ion;Romania;CAM;64;19;Fotbal Club Academica Clinceni;3
Ovidiu Hor?ia;Romania;LM|CAM;65;19;Fotbal Club Politehnica Ia?i;3
Cristian Dumitru;Romania;ST;57;18;Fotbal Club FCSB;3
Enrique Peña Zauner;Venezuela;LM|CAM;58;20;SV Sandhausen;3
Adrian ?ut;Romania;CDM|CM;64;21;Fotbal Club Academica Clinceni;3
Milosz Szczepanski;Poland;CAM|RW;65;22;RKS Raków Czestochowa SA;3
Alexandru Buziuc;Romania;ST|LM|CAM;63;26;Fotbal Club Academica Clinceni;3
Florin Achim;Romania;RB|CAM;62;29;Fotbal Club Academica Clinceni;3
Daniel Bartl;Czech Republic;RM|LM;62;31;RKS Raków Czestochowa SA;3
Kamil Koscielny;Poland;CB;62;28;RKS Raków Czestochowa SA;3
Emil Holten;Denmark;ST;57;23;Silkeborg IF;3
Hussain Al Eissa;Saudi Arabia;RM|LM;57;19;Al Adalah Club;3
Hrvoje Barišic;Croatia;CB|CDM;65;29;Sepsi OSK Sfântu Gheorghe;3
Jordi van Stappershoef;Netherlands;GK;58;24;Bristol Rovers;3
Stefan Hager;Austria;CB;64;25;WSG Swarovski Tirol;3
Alex Marchadier;France;RB|CB;60;21;US Orléans Loiret Football;3
Tidiane Keita;France;LM|CM;61;23;US Orléans Loiret Football;3
Dejan Joveljic;Serbia;ST;69;20;RSC Anderlecht;3
Ivann Botella;France;ST;64;21;RC Strasbourg Alsace;3
Adrien Lebeau;France;LM|CAM;61;21;RC Strasbourg Alsace;3
Tomáš Holeš;Czech Republic;RB|RM|LM;73;27;SK Slavia Praha;3
Mauro Fernández;Argentina;RM;70;31;Fútbol Club Juárez;3
Maximiliano Gagliardo;Argentina;GK;68;37;Arsenal de Sarandí;3
Fernando Torrent;Argentina;RB;72;28;Arsenal de Sarandí;3
Nicolai Geertsen;Denmark;CB;59;29;Lyngby BK;3
Ezequiel Piovi;Argentina;CDM|CM;73;27;Arsenal de Sarandí;3
Fabio Pereyra;Argentina;CB;72;30;Arsenal de Sarandí;3
Jesús Soraire;Argentina;CM;72;31;Arsenal de Sarandí;3
Atakan Gündüz;Turkey;CB;63;19;Trabzonspor;3
Rubén Zamponi;Argentina;CB;67;34;Arsenal de Sarandí;3
Aníbal Leguizamón;Argentina;CB;66;28;CS Emelec;3
Marcos Miers;Paraguay;LB|CB;67;30;Club Atlético Aldosivi;3
Lee Gwang Yeon;Korea Republic;GK;58;20;Gangwon FC;3
Hwang Tae Hyun;Korea Republic;RB;60;21;Daegu FC;3
Reuben Yem;Nigeria;RB;62;22;KAA Gent;3
Serge-Philippe Raux-Yao;France;CB;59;21;AJ Auxerre;3
Ousoumane Camara;France;CM;59;21;AJ Auxerre;3
Lassine Sinayoko;France;ST;58;20;AJ Auxerre;3
Adam Roscrow;Wales;ST;58;25;AFC Wimbledon;3
Josh Mullin;Scotland;RM;64;27;Ross County FC;3
Arnaud Luzayadio;France;RB;61;21;US Orléans Loiret Football;3
Tom Grivosti;England;LB|CB;61;21;Ross County FC;3
Paul Grauschopf;Germany;LB|CB;59;21;SpVgg Unterhaching;3
David Lischka;Czech Republic;CB;73;22;Sparta Praha;3
Iago;Brazil;LB|LM;74;23;FC Augsburg;3
Ezequiel Cérica;Argentina;ST;67;33;Arsenal de Sarandí;3
Karam Barnawi;Saudi Arabia;RB;60;33;Abha Club;3
Abdelali M'hamdi;Morocco;GK;67;28;Abha Club;3
Thibo Somers;Belgium;RW|LW;63;21;KSV Cercle Brugge;3
Cécé Pepe;France;CB;60;23;Livingston FC;3
Jim Allevinah;Gabon;RM|LM;65;25;Clermont Foot 63;3
Bridge Ndilu;France;ST;61;20;FC Nantes;3
Tshegofatso Mabasa;South Africa;ST|CF;66;23;Orlando Pirates;3
Bongani Sam;South Africa;LB;64;22;Orlando Pirates;3
Fortune Makaringe;South Africa;ST|CM|CAM;70;27;Orlando Pirates;3
Kabelo Dlamini;South Africa;LW;62;24;Orlando Pirates;3
Ellis Simms;England;ST;64;19;Everton;3
Dorde Crnomarkovic;Serbia;CB;65;26;Lech Poznan;3
Hugo Vera;Paraguay;RB|CB;63;29;Club Atlético Central Córdoba;3
Jonathan Bay;Argentina;LB;64;27;Club Atlético Central Córdoba;3
Cristian Vega;Argentina;CM;64;26;Club Atlético Central Córdoba;3
Matías Pato;Argentina;ST;62;27;Club Atlético Central Córdoba;3
Florian Toplitsch;Austria;CM|CAM;62;28;WSG Swarovski Tirol;3
Jean Lucas;Brazil;CDM|CM;73;22;Olympique Lyonnais;3
Sandro Neurauter;Austria;RB|CB;62;28;WSG Swarovski Tirol;3
Lukáš Kalvach;Czech Republic;CDM|CM;74;25;Viktoria Plzen;3
Paul-Philipp Besong;Germany;ST;58;19;1. FC Nürnberg;3
Caín Fara;Argentina;RB|CB;60;26;Club Atlético Aldosivi;3
Yassin Ibrahim;Germany;RM|LM;60;20;FC Würzburger Kickers;3
Dino Kovacec;Croatia;CF|RW|LW;63;26;WSG Swarovski Tirol;3
Kelvin Yeboah;Ghana;ST|RW;62;20;WSG Swarovski Tirol;3
Julian Gölles;Austria;RWB|RW;62;20;WSG Swarovski Tirol;3
Jorge Silva;Portugal;RB;64;24;FC Paços de Ferreira;3
Andrei Dumiter;Romania;ST;60;21;Sepsi OSK Sfântu Gheorghe;3
Andrei Cordea;Romania;RM|LM|CAM;62;21;Asocia?ia Fotbal Club Hermannstadt;3
Slavko Perovic;Serbia;ST;65;31;Fotbal Club Dinamo Bucure?ti;3
Alessio Carlone;Belgium;CAM;59;24;Fotbal Club Boto?ani;3
Manuel Balda;Ecuador;RM;67;28;Club Atlas;3
André Grandi;Brazil;GK;65;23;CD Leganés;3
Mateo Klimowicz;Argentina;ST|CAM|CF;60;20;VfB Stuttgart;3
Emanuel Romero;Argentina;CM;62;28;Club Atlético Central Córdoba;3
Marcos Sánchez;Argentina;LB;60;30;Club Atlético Central Córdoba;3
Lautaro Parisi;Argentina;ST|CF;70;26;Arsenal de Sarandí;3
Eric Ramires;Brazil;CM|CAM;68;19;FC Basel 1893;3
Lucian Buzan;Romania;CDM|RM;59;21;Asocia?ia Fotbal Club Hermannstadt;3
Valentine Ozornwafor;Nigeria;CB;64;21;UD Almería;3
Blaz Kramer;Slovenia;ST;61;24;FC Zürich;3
Rok Sirk;Slovenia;ST;63;26;Zaglebie Lubin;3
Kamil Antonik;Poland;RM;61;21;Arka Gdynia;3
Sven Köhler;Germany;CDM;65;23;VfL Osnabrück;3
Niclas Thiede;Germany;GK;59;21;Sport-Club Freiburg;3
Fabian Rüdlin;Germany;CDM;59;23;Sport-Club Freiburg;3
Fabian Nürnberger;Germany;CDM;60;21;1. FC Nürnberg;3
Jakov Medic;Croatia;CB;62;21;SV Wehen Wiesbaden;3
Thomas Keller;Germany;CB;63;20;FC Ingolstadt 04;3
Michael Fernandes;England;ST|RM|LM;57;21;Colchester United;3
De Erjiaduo;China PR;RM|LM|CM;65;23;Desportivo das Aves;3
Florian Kastenmeier;Germany;GK;64;23;Fortuna Düsseldorf;3
Laurenz Dehl;Germany;CDM|CAM;58;18;1. FC Union Berlin;3
Guga Rodrigues;Portugal;CM;70;23;Futebol Clube de Famalicão;3
Jan-Luca Rumpf;Germany;CB;61;21;SC Paderborn 07;3
Justin Reineke;Germany;CDM|CM;59;20;SC Paderborn 07;3
Mehrdad Mohammadi;Iran;ST|RW;72;26;Desportivo das Aves;3
Omer Hanin;Israel;GK;58;22;1. FSV Mainz 05;3
Khalid Hachadi;Morocco;ST;66;22;Vitória Setúbal;3
Maurice Opfermann Arcones;Germany;CDM;58;20;1. FC Union Berlin;3
Juan Pablo Passaglia;Argentina;CDM|CM|CAM;62;31;Fotbal Club Politehnica Ia?i;3
Bryan Soumaré;France;CM;66;21;Dijon FCO;3
Sami Lahssaini;Belgium;CM;59;21;Football Club de Metz;3
Njegoš Kupusovic;Serbia;ST;58;19;FC Erzgebirge Aue;3
Alexander Lungwitz;Germany;LB;60;19;SpVgg Greuther Fürth;3
Makito Ito;Japan;RB|CB;59;27;Yokohama F·Marinos;3
Flemming Niemann;Germany;GK;57;23;FC Carl Zeiss Jena;3
Maximilian Rohr;Germany;CB|CDM|CM;59;25;FC Carl Zeiss Jena;3
Marco Meyerhöfer;Germany;RB;66;24;SpVgg Greuther Fürth;3
Álex Bermejo;Spain;LM|CAM;69;21;CD Tenerife;3
Vincent Müller;Germany;GK;61;19;FC Würzburger Kickers;3
Raphaël Nya;France;RWB|CB|LWB|RW|LW;57;20;Wolverhampton Wanderers;3
Ryan Bouallak;France;GK;57;20;ESTAC Troyes;3
Nick Galle;Germany;LB|LM;59;21;Hallescher FC;3
Woyo Coulibaly;France;LB;62;21;Havre Athletic Club;3
Maudo Jarjué;Guinea Bissau;CB;63;22;FK Austria Wien;3
Alex Suárez;Spain;RB|CB;67;27;UD Las Palmas;3
Marley Aké;France;LW;65;19;Olympique de Marseille;3
Benedikt Pichler;Austria;ST|RM|LM;65;23;FK Austria Wien;3
Zvonimir Šarlija;Croatia;CB;65;23;Kasimpasa SK;3
Archie Mair;Scotland;GK;58;19;Norwich City;3
Josh Martin;England;LM|CAM;58;18;Norwich City;3
Patricio Cucchi;Argentina;ST;71;27;Independiente Santa Fe;3
Jacob Shaffelburg;Canada;LM|LW;62;20;Toronto FC;3
Kodjo Fo-Doh Laba;Togo;ST;75;28;Al Ain FC;3
Mohammed Shaker;United Arab Emirates;CB;64;23;Al Ain FC;3
Nicolai Vallys;Denmark;RM;60;23;Silkeborg IF;3
Patrik Raitanen;Finland;CB;58;19;Fortuna Sittard;3
Filip Bainovic;Serbia;CDM|CM;60;24;Górnik Zabrze;3
Piotr Krawczyk;Poland;ST;58;25;Górnik Zabrze;3
Mateusz Spychala;Poland;RB;60;22;Korona Kielce;3
Uroš Duranovic;Montenegro;ST;57;26;Korona Kielce;3
Dino Štiglec;Croatia;LB;64;29;Slask Wroclaw;3
Emir Azemovic;Montenegro;CB;62;23;RKS Raków Czestochowa SA;3
Tomáš Huk;Slovakia;CB;61;25;Piast Gliwice;3
Ouparine Djoco;France;GK;57;22;Clermont Foot 63;3
Charlie Carter;England;CM;58;23;Stevenage;3
Kai Klefisch;Germany;CDM|CM;58;20;Fußballclub Viktoria Köln 1904 e.V.;3
Marcel Gottschling;Germany;RB|RM|CAM;64;26;Fußballclub Viktoria Köln 1904 e.V.;3
Rodrigo Zalazar;Uruguay;CAM;62;20;Eintracht Frankfurt;3
Lilian Brassier;France;LB|CB;64;20;Valenciennes FC;3
Philippe Paulin Keny;Senegal;ST|RW|LW;63;21;La Berrichonne de Châteauroux;3
Yanis Merah;Morocco;CB;59;21;ESTAC Troyes;3
Junior Julio;Colombia;RB|CB;63;23;Once Caldas;3
Stone Mambo;DR Congo;LB|CB;66;21;ESTAC Troyes;3
Calvin Bombo;France;CDM;57;21;ESTAC Troyes;3
Luis Díaz;Costa Rica;RM;69;21;Columbus Crew SC;3
Vidorreta;Spain;CDM|CM;63;23;CD Numancia;3
Tom Krauß;Germany;CB|CDM|CM;61;19;RB Leipzig;3
Lazarous Kambole;Zambia;ST|RW|LW;68;26;Kaizer Chiefs;3
Leroy Kwadwo;Germany;LB|CB;59;23;FC Würzburger Kickers;3
Tanguy Coulibaly;France;CF|RW|LW;60;19;VfB Stuttgart;3
Javi Fernández;Spain;CB;68;22;Villarreal CF;3
Kevin Ehlers;Germany;CB;65;19;SG Dynamo Dresden;3
Samir Nurkovic;Serbia;ST|CF|LW;70;28;Kaizer Chiefs;3
Shon Weissman;Israel;ST;72;24;Wolfsberger AC;3
Alexander Schmidt;Austria;ST;63;22;Wolfsberger AC;3
Eric Hottmann;Germany;ST|RM;60;20;SG Sonnenhof Großaspach;3
Brennan Johnson;Wales;CM|CAM;60;19;Nottingham Forest;3
Jake Taylor;England;CM;59;21;Port Vale;3
Fabian Kunze;Germany;CB|CDM;62;22;DSC Arminia Bielefeld;3
Justin Dhillon;United States;ST;64;25;Seattle Sounders FC;3
Maurice Malone;Germany;ST|LW;61;19;FC Augsburg;3
Dirk Carlson;Luxembourg;LB|CB;60;22;Karlsruher SC;3
Nuno Santos;Portugal;LM|CAM;70;21;Moreirense FC;3
Lukas Scepanik;Germany;LB|LM;63;26;MSV Duisburg;3
Yassin Ben Balla;France;CDM;64;24;MSV Duisburg;3
Mark Depta;Germany;GK;60;22;Fußballclub Viktoria Köln 1904 e.V.;3
Leroy-Jacques Mickels;Germany;ST|LM;64;25;MSV Duisburg;3
Arnold Budimbu;Germany;RM|LM|CAM;61;25;MSV Duisburg;3
Samuel Dias;Brazil;RW|LW;65;20;Gil Vicente FC;3
Enea Mihaj;lbania;CB;65;22;PAOK;3
Brian Araújo;Portugal;GK;63;20;Gil Vicente FC;3
Henrique Gomes;Portugal;LB;70;24;Gil Vicente FC;3
Frederik Jäkel;Germany;CB;58;19;RB Leipzig;3
Vlatko Stojanovski;North Macedonia;ST;64;23;Nîmes Olympique;3
David Boateng;England;CDM|CM;60;19;Crystal Palace;3
Michele De Agostini;Italy;LB;70;36;Pordenone;3
Ignace Van der Brempt;Belgium;RB|RM;61;18;Club Brugge KV;3
Pedro Amaral;Portugal;LB;69;22;Rio Ave FC;3
Charles De Ketelaere;Belgium;ST|CAM|CF;70;19;Club Brugge KV;3
Michael Guthörl;Germany;RB;60;21;SV Wehen Wiesbaden;3
Okan Chatziterzoglou;Greece;CB;63;24;Fotbal Club Academica Clinceni;3
Maxim De Cuyper;Belgium;LB|LM;63;19;Club Brugge KV;3
Philipp Bachmeier;Germany;GK;57;21;KFC Uerdingen 05;3
Christian Kinsombi;Germany;RM;62;20;KFC Uerdingen 05;3
Nené;Portugal;CM;63;25;Santa Clara;3
Muhammet Akpinar;Turkey;ST|CF;63;18;Trabzonspor;3
Abdallah Ali Mohamed;Comoros;RB;62;21;Olympique de Marseille;3
Bartosz Bida;Poland;ST|RM|LM;62;19;Jagiellonia Bialystok;3
Ousmane Diakité;Mali;CDM|CM|CAM;66;20;SCR Altach;3
Javier Rojas;Bolivia;GK;65;24;Club Bolívar;3
Thomas Sabitzer;Austria;ST|RW;62;19;LASK Linz;3
Patrick Koronkiewicz;Germany;RB|RW;62;29;Fußballclub Viktoria Köln 1904 e.V.;3
Hamza Saghiri;Germany;CDM;63;23;Fußballclub Viktoria Köln 1904 e.V.;3
Mateus Pasinato;Brazil;GK;71;28;Moreirense FC;3
Sori Mané;Guinea Bissau;CDM|CM;67;24;Moreirense FC;3
Muhannad Al Najai;Saudi Arabia;CDM|CM;60;26;Damac FC;3
Yeison Carabali;Colombia;CDM;62;26;Cúcuta Deportivo;3
Christian Mina;Colombia;RM|LM;59;23;Cúcuta Deportivo;3
Moustapha Zeghba;Algeria;GK;67;29;Damac FC;3
Dinu Graur;Moldova;RB|RM;62;25;Asocia?ia Fotbal Club Astra Giurgiu;3
Josko Gvardiol;Croatia;LB|CB;67;18;Dinamo Zagreb;3
Jean Hugonet;France;CB;57;20;Paris FC;3
Iano? Brînza;Moldova;GK;57;21;Fotbal Club Boto?ani;3
Andrei Marinescu;Romania;GK;61;35;U Craiova 1948 Club Sportiv;3
Ateef Konaté;France;CAM;61;19;Havre Athletic Club;3
Zaidu Sanusi;Nigeria;LB;67;23;Santa Clara;3
Nuno Tavares;Portugal;RB|LB;71;20;SL Benfica;3
Dejan Kerkez;Serbia;CB;68;24;Marítimo;3
Meschack Elia;DR Congo;RW|LW;65;22;BSC Young Boys;3
Eduardo Kau;Brazil;CB;66;21;Belenenses;3
Gary Magnée;Belgium;RB;59;20;KAS Eupen;3
Patrick;Brazil;ST;60;21;FC Sion;3
Mattias Andersson;Sweden;CB;58;22;FC Sion;3
Darko Churlinov;North Macedonia;LM|LW;62;20;VfB Stuttgart;3
David Schnegg;Austria;LB|LM;61;21;LASK Linz;3
Paul Osew;England;LB|LWB|LW;60;19;AFC Wimbledon;3
Aidan Fitzpatrick;Scotland;ST|RM|LM;60;19;Norwich City;3
Anderson Niangbo;Ivory Coast;ST;70;20;KAA Gent;3
Nikolas Kainourgios;Greece;LB;63;21;SV Zulte Waregem;3
Josh Eccles;England;CDM|CM;57;20;Coventry City;3
Lennerd Daneels;Belgium;LW;63;22;RKC Waalwijk;3
Dean Huiberts;Netherlands;CAM;58;20;PEC Zwolle;3
Gabriel Martinelli;Brazil;ST|LM|LW;74;19;Arsenal;3
Dylan Dugourd;Switzerland;ST|RM;57;24;Neuchâtel Xamax FCS;3
Charles Boli;France;RM|LM;62;21;Racing Club de Lens;3
Renan Lodi;Brazil;LB;79;22;Atlético Madrid;3
Murat Saglam;Turkey;RB;61;22;Fenerbahçe SK;3
Allahyar Sayyadmanesh;Iran;ST;61;19;Fenerbahçe SK;3
Adrián Szoke;Serbia;ST|CAM;64;22;Heracles Almelo;3
Charmaine Häusl;Germany;RB|CB|CDM;59;24;SG Sonnenhof Großaspach;3
John Mary;Cameroon;ST;66;27;Shenzen FC;3
Jeremy;Spain;LB|LM;62;20;CD Tenerife;3
Nikolas Dyhr;Denmark;LB;62;19;FC Midtjylland;3
Amadou Sagna;Senegal;RW|LW;62;21;KV Oostende;3
Dominik Steczyk;Poland;ST;60;21;Piast Gliwice;3
Riki;Spain;CM|CAM;66;22;R. Oviedo;3
Leandro Vilela;Brazil;CDM;67;25;Vitória Setúbal;3
Varol Tasar;Germany;RM|LM;65;23;Servette FC;3
Bogdan Ilie;Romania;CM;59;20;Fotbal Club Academica Clinceni;3
Nicholas Allievi;Italy;CB;60;28;Castellammare di Stabia;3
Gabriel Fernández;Uruguay;ST;72;26;RC Celta;3
David Carmo;Portugal;CB;68;21;SC Braga;3
Armin Gigovic;Sweden;CDM|CM;58;18;Helsingborgs IF;3
Jonathan Bumbu;France;CDM|CM;59;21;Amiens SC;3
